sentence1,sentence2,similarity,is_similar
He fell off the motorcycle but walked away unhurt.,He bought a new motorcycle jacket with reinforced padding.,0.31235170364379883,False
He fell off the motorcycle but walked away unhurt.,The roar of the motorcycle startled the cat.,0.39845800399780273,False
He fell off the motorcycle but walked away unhurt.,She dreamed of traveling Europe on a motorcycle.,0.24088838696479797,False
He fell off the motorcycle but walked away unhurt.,A child pointed excitedly at the bright yellow motorcycle.,0.22801946103572845,False
He fell off the motorcycle but walked away unhurt.,The motorcycle slid out from under him on the ice.,0.6014238595962524,True
He fell off the motorcycle but walked away unhurt.,He rebuilt the motorcycle engine completely by himself.,0.4484012722969055,False
He fell off the motorcycle but walked away unhurt.,The motorcycle convoy stretched for half a mile.,0.3665718734264374,False
He fell off the motorcycle but walked away unhurt.,His father used to race motorcycles professionally.,0.3271455466747284,False
He fell off the motorcycle but walked away unhurt.,She was the only girl in the motorcycle stunt show.,0.339572936296463,False
He fell off the motorcycle but walked away unhurt.,The motorcycle show drew a massive crowd.,0.26489558815956116,False
He fell off the motorcycle but walked away unhurt.,He wiped down the motorcycle after every ride.,0.5951435565948486,True
He fell off the motorcycle but walked away unhurt.,Her motorcycle gloves were lined with soft leather.,0.25836634635925293,False
He fell off the motorcycle but walked away unhurt.,That motorcycle can outrun most sports cars.,0.3503066301345825,False
He fell off the motorcycle but walked away unhurt.,He felt most alive on the back of a motorcycle.,0.5498658418655396,True
He fell off the motorcycle but walked away unhurt.,The motorcycle's exhaust rattled the windows.,0.3854734003543854,False
He fell off the motorcycle but walked away unhurt.,The motorcycle tour covered five national parks.,0.2034459114074707,False
He fell off the motorcycle but walked away unhurt.,A license plate hung loosely on the motorcycle.,0.32723259925842285,False
He fell off the motorcycle but walked away unhurt.,Her hair whipped wildly as the motorcycle gained speed.,0.3690544366836548,False
He fell off the motorcycle but walked away unhurt.,The motorcycle exhibition featured bikes from every decade.,0.18321049213409424,False
He fell off the motorcycle but walked away unhurt.,He lost control of the motorcycle on the sharp curve.,0.6067993640899658,True
He fell off the motorcycle but walked away unhurt.,The motorcycle was his pride and joy.,0.5245994329452515,True
He fell off the motorcycle but walked away unhurt.,She revved the motorcycle just to hear it growl.,0.44655516743659973,False
He fell off the motorcycle but walked away unhurt.,His garage was filled with motorcycle parts and tools.,0.33460694551467896,False
He fell off the motorcycle but walked away unhurt.,A bright neon motorcycle sign lit up the bar.,0.21608927845954895,False
He fell off the motorcycle but walked away unhurt.,The motorcycle lane was clogged with morning traffic.,0.3282007873058319,False
He fell off the motorcycle but walked away unhurt.,He carried his gear in motorcycle saddlebags.,0.49734264612197876,False
He fell off the motorcycle but walked away unhurt.,A motorcycle cop pulled them over for speeding.,0.4207577109336853,False
He fell off the motorcycle but walked away unhurt.,The motorcycle rally raised money for veterans.,0.16229256987571716,False
He fell off the motorcycle but walked away unhurt.,He watched the sunset from his parked motorcycle.,0.44525280594825745,False
He fell off the motorcycle but walked away unhurt.,Her motorcycle boots clicked against the pavement.,0.4072287678718567,False
He fell off the motorcycle but walked away unhurt.,The motorcycle café was a popular biker hangout.,0.28119412064552307,False
He fell off the motorcycle but walked away unhurt.,He covered the motorcycle before the rain started.,0.5172884464263916,True
He fell off the motorcycle but walked away unhurt.,A custom paint job gave the motorcycle personality.,0.31919020414352417,False
He fell off the motorcycle but walked away unhurt.,The motorcycle growled as he twisted the throttle.,0.5262868404388428,True
He fell off the motorcycle but walked away unhurt.,She loved the freedom her motorcycle gave her.,0.3245837986469269,False
He fell off the motorcycle but walked away unhurt.,The motorcycle broke down in the middle of nowhere.,0.5962767601013184,True
He fell off the motorcycle but walked away unhurt.,They posed for a photo next to the motorcycle.,0.26117268204689026,False
He fell off the motorcycle but walked away unhurt.,He surprised her with a motorcycle ride along the coast.,0.40406763553619385,False
He fell off the motorcycle but walked away unhurt.,The motorcycle engine sputtered before coming to life.,0.40923094749450684,False
He fell off the motorcycle but walked away unhurt.,A line of motorcycle headlights pierced the night.,0.33986660838127136,False
He fell off the motorcycle but walked away unhurt.,His first motorcycle was a rusty old Honda.,0.42482465505599976,False
He fell off the motorcycle but walked away unhurt.,The motorcycle drifted sideways in the dirt.,0.47952133417129517,False
He fell off the motorcycle but walked away unhurt.,A trail of dust followed the speeding motorcycle.,0.38978111743927,False
He fell off the motorcycle but walked away unhurt.,He stashed tools in a hidden motorcycle compartment.,0.3903414011001587,False
He fell off the motorcycle but walked away unhurt.,The motorcycle accident was all over the news.,0.49584272503852844,False
He fell off the motorcycle but walked away unhurt.,Her motorcycle had a vintage charm that turned heads.,0.2830090820789337,False
He fell off the motorcycle but walked away unhurt.,The motorcycle flew over the ramp in a perfect arc.,0.3805287480354309,False
He fell off the motorcycle but walked away unhurt.,He kept a miniature motorcycle model on his desk.,0.3626723885536194,False
He fell off the motorcycle but walked away unhurt.,The motorcycle’s paint job reflected the desert sun.,0.28693461418151855,False
He fell off the motorcycle but walked away unhurt.,She used her motorcycle to commute every day.,0.2886561453342438,False
He fell off the motorcycle but walked away unhurt.,A rider popped a wheelie on his motorcycle downtown.,0.3627675771713257,False
He fell off the motorcycle but walked away unhurt.,The motorcycle chain needed to be tightened.,0.35935544967651367,False
He fell off the motorcycle but walked away unhurt.,His motorcycle gloves smelled like oil and leather.,0.3440943956375122,False
He fell off the motorcycle but walked away unhurt.,The motorcycle tire left a streak on the gravel.,0.42928552627563477,False
He fell off the motorcycle but walked away unhurt.,She built her motorcycle from scratch.,0.3240658640861511,False
He fell off the motorcycle but walked away unhurt.,He heard a motorcycle rumbling in the distance.,0.5263339281082153,True
He fell off the motorcycle but walked away unhurt.,The motorcycle hugged every curve of the winding road.,0.2652323544025421,False
He fell off the motorcycle but walked away unhurt.,Her motorcycle was faster than it looked.,0.3946400582790375,False
He fell off the motorcycle but walked away unhurt.,They raced their motorcycles across the salt flats.,0.27266615629196167,False
He fell off the motorcycle but walked away unhurt.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.5494304895401001,True
She prefers a motorcycle over a car any day.,He bought his first motorcycle at the age of eighteen.,0.4205116033554077,False
She prefers a motorcycle over a car any day.,The motorcycle sped past the traffic with a deafening roar.,0.36197465658187866,False
She prefers a motorcycle over a car any day.,She learned to ride a motorcycle before she could drive a car.,0.7181037664413452,True
She prefers a motorcycle over a car any day.,"The old motorcycle still runs, though it rattles like a skeleton.",0.4095456004142761,False
She prefers a motorcycle over a car any day.,They went on a cross-country motorcycle trip last summer.,0.35906413197517395,False
She prefers a motorcycle over a car any day.,A black motorcycle stood parked outside the diner.,0.3649348020553589,False
She prefers a motorcycle over a car any day.,The motorcycle leaned sharply as he turned the corner.,0.3802679181098938,False
She prefers a motorcycle over a car any day.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.39375048875808716,False
She prefers a motorcycle over a car any day.,The sound of the motorcycle echoed through the canyon.,0.34073561429977417,False
She prefers a motorcycle over a car any day.,She revved the motorcycle and disappeared into the mist.,0.430203378200531,False
She prefers a motorcycle over a car any day.,That motorcycle is custom-built for racing.,0.5037680864334106,True
She prefers a motorcycle over a car any day.,He wore a leather jacket to match his motorcycle.,0.37970981001853943,False
She prefers a motorcycle over a car any day.,The motorcycle skidded slightly on the wet pavement.,0.3537582755088806,False
She prefers a motorcycle over a car any day.,A sleek red motorcycle caught everyone's attention.,0.37300047278404236,False
She prefers a motorcycle over a car any day.,They rode the motorcycle through winding mountain roads.,0.3503357172012329,False
She prefers a motorcycle over a car any day.,The motorcycle’s engine purred like a content cat.,0.4342162311077118,False
She prefers a motorcycle over a car any day.,He fell off the motorcycle but walked away unhurt.,0.27869075536727905,False
She prefers a motorcycle over a car any day.,She prefers a motorcycle over a car any day.,1.0,True
She prefers a motorcycle over a car any day.,A gang of motorcycle riders roared into town.,0.1858067363500595,False
She prefers a motorcycle over a car any day.,His motorcycle license had just arrived in the mail.,0.3622647523880005,False
She prefers a motorcycle over a car any day.,The motorcycle had flame decals down the side.,0.3656056523323059,False
She prefers a motorcycle over a car any day.,There was a motorcycle parked in every driveway.,0.46865010261535645,False
She prefers a motorcycle over a car any day.,He sold his motorcycle to pay for college.,0.33957430720329285,False
She prefers a motorcycle over a car any day.,A loud motorcycle backfired outside the window.,0.36007487773895264,False
She prefers a motorcycle over a car any day.,She rode the motorcycle barefoot across the desert.,0.4868384003639221,False
She prefers a motorcycle over a car any day.,The vintage motorcycle was worth a small fortune.,0.4180977940559387,False
She prefers a motorcycle over a car any day.,He kept his motorcycle polished to a mirror shine.,0.3678760826587677,False
She prefers a motorcycle over a car any day.,The motorcycle club held weekly meetups downtown.,0.29883238673210144,False
She prefers a motorcycle over a car any day.,They repaired the motorcycle together in the garage.,0.2942681312561035,False
She prefers a motorcycle over a car any day.,The motorcycle helmet was decorated with stickers.,0.335165411233902,False
She prefers a motorcycle over a car any day.,That motorcycle can go from 0 to 60 in four seconds.,0.4430214762687683,False
She prefers a motorcycle over a car any day.,He designed his own electric motorcycle prototype.,0.4170938730239868,False
She prefers a motorcycle over a car any day.,The stolen motorcycle was found abandoned in the woods.,0.19990170001983643,False
She prefers a motorcycle over a car any day.,I saw a dog riding in the sidecar of a motorcycle.,0.40122348070144653,False
She prefers a motorcycle over a car any day.,The motorcycle rumbled as she turned the key.,0.5202992558479309,True
She prefers a motorcycle over a car any day.,"It was his father's old motorcycle, restored to glory.",0.3654669523239136,False
She prefers a motorcycle over a car any day.,A motorcycle zipped between lanes on the freeway.,0.4008346498012543,False
She prefers a motorcycle over a car any day.,The motorcycle’s headlight lit up the foggy road.,0.40245556831359863,False
She prefers a motorcycle over a car any day.,She received a motorcycle as a graduation gift.,0.5942950248718262,True
She prefers a motorcycle over a car any day.,The motorcycle shop had a wall of shiny helmets.,0.31220322847366333,False
She prefers a motorcycle over a car any day.,He bought a new motorcycle jacket with reinforced padding.,0.3276733458042145,False
She prefers a motorcycle over a car any day.,The roar of the motorcycle startled the cat.,0.3622018098831177,False
She prefers a motorcycle over a car any day.,She dreamed of traveling Europe on a motorcycle.,0.6053792238235474,True
She prefers a motorcycle over a car any day.,A child pointed excitedly at the bright yellow motorcycle.,0.3722693920135498,False
She prefers a motorcycle over a car any day.,The motorcycle slid out from under him on the ice.,0.2877419590950012,False
She prefers a motorcycle over a car any day.,He rebuilt the motorcycle engine completely by himself.,0.30914080142974854,False
She prefers a motorcycle over a car any day.,The motorcycle convoy stretched for half a mile.,0.33047375082969666,False
She prefers a motorcycle over a car any day.,His father used to race motorcycles professionally.,0.3194454312324524,False
She prefers a motorcycle over a car any day.,She was the only girl in the motorcycle stunt show.,0.4501979947090149,False
She prefers a motorcycle over a car any day.,The motorcycle show drew a massive crowd.,0.31343579292297363,False
She prefers a motorcycle over a car any day.,He wiped down the motorcycle after every ride.,0.40204834938049316,False
She prefers a motorcycle over a car any day.,Her motorcycle gloves were lined with soft leather.,0.4589928984642029,False
She prefers a motorcycle over a car any day.,That motorcycle can outrun most sports cars.,0.5522792339324951,True
She prefers a motorcycle over a car any day.,He felt most alive on the back of a motorcycle.,0.4609299898147583,False
She prefers a motorcycle over a car any day.,The motorcycle's exhaust rattled the windows.,0.4215514659881592,False
She prefers a motorcycle over a car any day.,The motorcycle tour covered five national parks.,0.2812500596046448,False
She prefers a motorcycle over a car any day.,A license plate hung loosely on the motorcycle.,0.4003429412841797,False
She prefers a motorcycle over a car any day.,Her hair whipped wildly as the motorcycle gained speed.,0.5380619168281555,True
She prefers a motorcycle over a car any day.,The motorcycle exhibition featured bikes from every decade.,0.40940985083580017,False
She prefers a motorcycle over a car any day.,He lost control of the motorcycle on the sharp curve.,0.3243846297264099,False
She prefers a motorcycle over a car any day.,The motorcycle was his pride and joy.,0.4703005254268646,False
She prefers a motorcycle over a car any day.,She revved the motorcycle just to hear it growl.,0.5259292721748352,True
She prefers a motorcycle over a car any day.,His garage was filled with motorcycle parts and tools.,0.3022870123386383,False
She prefers a motorcycle over a car any day.,A bright neon motorcycle sign lit up the bar.,0.3111359477043152,False
She prefers a motorcycle over a car any day.,The motorcycle lane was clogged with morning traffic.,0.3308817744255066,False
She prefers a motorcycle over a car any day.,He carried his gear in motorcycle saddlebags.,0.35965341329574585,False
She prefers a motorcycle over a car any day.,A motorcycle cop pulled them over for speeding.,0.33110806345939636,False
She prefers a motorcycle over a car any day.,The motorcycle rally raised money for veterans.,0.28140339255332947,False
She prefers a motorcycle over a car any day.,He watched the sunset from his parked motorcycle.,0.4110882878303528,False
She prefers a motorcycle over a car any day.,Her motorcycle boots clicked against the pavement.,0.5577945113182068,True
She prefers a motorcycle over a car any day.,The motorcycle café was a popular biker hangout.,0.3401646614074707,False
She prefers a motorcycle over a car any day.,He covered the motorcycle before the rain started.,0.33876508474349976,False
She prefers a motorcycle over a car any day.,A custom paint job gave the motorcycle personality.,0.4725536108016968,False
She prefers a motorcycle over a car any day.,The motorcycle growled as he twisted the throttle.,0.368904709815979,False
She prefers a motorcycle over a car any day.,She loved the freedom her motorcycle gave her.,0.6366941332817078,True
She prefers a motorcycle over a car any day.,The motorcycle broke down in the middle of nowhere.,0.35170793533325195,False
She prefers a motorcycle over a car any day.,They posed for a photo next to the motorcycle.,0.41035157442092896,False
She prefers a motorcycle over a car any day.,He surprised her with a motorcycle ride along the coast.,0.5740960836410522,True
She prefers a motorcycle over a car any day.,The motorcycle engine sputtered before coming to life.,0.3470444679260254,False
She prefers a motorcycle over a car any day.,A line of motorcycle headlights pierced the night.,0.3565707206726074,False
She prefers a motorcycle over a car any day.,His first motorcycle was a rusty old Honda.,0.3999924659729004,False
She prefers a motorcycle over a car any day.,The motorcycle drifted sideways in the dirt.,0.4105686545372009,False
She prefers a motorcycle over a car any day.,A trail of dust followed the speeding motorcycle.,0.358856201171875,False
She prefers a motorcycle over a car any day.,He stashed tools in a hidden motorcycle compartment.,0.25430020689964294,False
She prefers a motorcycle over a car any day.,The motorcycle accident was all over the news.,0.39442896842956543,False
She prefers a motorcycle over a car any day.,Her motorcycle had a vintage charm that turned heads.,0.6149840354919434,True
She prefers a motorcycle over a car any day.,The motorcycle flew over the ramp in a perfect arc.,0.35655903816223145,False
She prefers a motorcycle over a car any day.,He kept a miniature motorcycle model on his desk.,0.35013148188591003,False
She prefers a motorcycle over a car any day.,The motorcycle’s paint job reflected the desert sun.,0.3877483904361725,False
She prefers a motorcycle over a car any day.,She used her motorcycle to commute every day.,0.7539647817611694,True
She prefers a motorcycle over a car any day.,A rider popped a wheelie on his motorcycle downtown.,0.3392499089241028,False
She prefers a motorcycle over a car any day.,The motorcycle chain needed to be tightened.,0.3148704171180725,False
She prefers a motorcycle over a car any day.,His motorcycle gloves smelled like oil and leather.,0.3483658730983734,False
She prefers a motorcycle over a car any day.,The motorcycle tire left a streak on the gravel.,0.29619133472442627,False
She prefers a motorcycle over a car any day.,She built her motorcycle from scratch.,0.6051025390625,True
She prefers a motorcycle over a car any day.,He heard a motorcycle rumbling in the distance.,0.3786480724811554,False
She prefers a motorcycle over a car any day.,The motorcycle hugged every curve of the winding road.,0.4302663207054138,False
She prefers a motorcycle over a car any day.,Her motorcycle was faster than it looked.,0.6409574747085571,True
She prefers a motorcycle over a car any day.,They raced their motorcycles across the salt flats.,0.3103143572807312,False
She prefers a motorcycle over a car any day.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.2946320176124573,False
A gang of motorcycle riders roared into town.,He bought his first motorcycle at the age of eighteen.,0.2878209054470062,False
A gang of motorcycle riders roared into town.,The motorcycle sped past the traffic with a deafening roar.,0.596087634563446,True
A gang of motorcycle riders roared into town.,She learned to ride a motorcycle before she could drive a car.,0.28082481026649475,False
A gang of motorcycle riders roared into town.,"The old motorcycle still runs, though it rattles like a skeleton.",0.34312355518341064,False
A gang of motorcycle riders roared into town.,They went on a cross-country motorcycle trip last summer.,0.39570319652557373,False
A gang of motorcycle riders roared into town.,A black motorcycle stood parked outside the diner.,0.3060523569583893,False
A gang of motorcycle riders roared into town.,The motorcycle leaned sharply as he turned the corner.,0.3655777871608734,False
A gang of motorcycle riders roared into town.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.31704506278038025,False
A gang of motorcycle riders roared into town.,The sound of the motorcycle echoed through the canyon.,0.4125739336013794,False
A gang of motorcycle riders roared into town.,She revved the motorcycle and disappeared into the mist.,0.2669355869293213,False
A gang of motorcycle riders roared into town.,That motorcycle is custom-built for racing.,0.2964606285095215,False
A gang of motorcycle riders roared into town.,He wore a leather jacket to match his motorcycle.,0.30909326672554016,False
A gang of motorcycle riders roared into town.,The motorcycle skidded slightly on the wet pavement.,0.29777413606643677,False
A gang of motorcycle riders roared into town.,A sleek red motorcycle caught everyone's attention.,0.48174336552619934,False
A gang of motorcycle riders roared into town.,They rode the motorcycle through winding mountain roads.,0.5667964220046997,True
A gang of motorcycle riders roared into town.,The motorcycle’s engine purred like a content cat.,0.35663506388664246,False
A gang of motorcycle riders roared into town.,He fell off the motorcycle but walked away unhurt.,0.26144617795944214,False
A gang of motorcycle riders roared into town.,She prefers a motorcycle over a car any day.,0.1858067363500595,False
A gang of motorcycle riders roared into town.,A gang of motorcycle riders roared into town.,1.0000003576278687,True
A gang of motorcycle riders roared into town.,His motorcycle license had just arrived in the mail.,0.31626296043395996,False
A gang of motorcycle riders roared into town.,The motorcycle had flame decals down the side.,0.3520053029060364,False
A gang of motorcycle riders roared into town.,There was a motorcycle parked in every driveway.,0.46616846323013306,False
A gang of motorcycle riders roared into town.,He sold his motorcycle to pay for college.,0.27626004815101624,False
A gang of motorcycle riders roared into town.,A loud motorcycle backfired outside the window.,0.4125538468360901,False
A gang of motorcycle riders roared into town.,She rode the motorcycle barefoot across the desert.,0.20579972863197327,False
A gang of motorcycle riders roared into town.,The vintage motorcycle was worth a small fortune.,0.3055919408798218,False
A gang of motorcycle riders roared into town.,He kept his motorcycle polished to a mirror shine.,0.28972434997558594,False
A gang of motorcycle riders roared into town.,The motorcycle club held weekly meetups downtown.,0.4396212697029114,False
A gang of motorcycle riders roared into town.,They repaired the motorcycle together in the garage.,0.3985358476638794,False
A gang of motorcycle riders roared into town.,The motorcycle helmet was decorated with stickers.,0.28899461030960083,False
A gang of motorcycle riders roared into town.,That motorcycle can go from 0 to 60 in four seconds.,0.30098915100097656,False
A gang of motorcycle riders roared into town.,He designed his own electric motorcycle prototype.,0.1998787373304367,False
A gang of motorcycle riders roared into town.,The stolen motorcycle was found abandoned in the woods.,0.3104379177093506,False
A gang of motorcycle riders roared into town.,I saw a dog riding in the sidecar of a motorcycle.,0.32467120885849,False
A gang of motorcycle riders roared into town.,The motorcycle rumbled as she turned the key.,0.4553624093532562,False
A gang of motorcycle riders roared into town.,"It was his father's old motorcycle, restored to glory.",0.32508385181427,False
A gang of motorcycle riders roared into town.,A motorcycle zipped between lanes on the freeway.,0.32094740867614746,False
A gang of motorcycle riders roared into town.,The motorcycle’s headlight lit up the foggy road.,0.3440361022949219,False
A gang of motorcycle riders roared into town.,She received a motorcycle as a graduation gift.,0.2681327760219574,False
A gang of motorcycle riders roared into town.,The motorcycle shop had a wall of shiny helmets.,0.3908305764198303,False
A gang of motorcycle riders roared into town.,He bought a new motorcycle jacket with reinforced padding.,0.16280490159988403,False
A gang of motorcycle riders roared into town.,The roar of the motorcycle startled the cat.,0.4727683663368225,False
A gang of motorcycle riders roared into town.,She dreamed of traveling Europe on a motorcycle.,0.25698381662368774,False
A gang of motorcycle riders roared into town.,A child pointed excitedly at the bright yellow motorcycle.,0.3384981155395508,False
A gang of motorcycle riders roared into town.,The motorcycle slid out from under him on the ice.,0.26791030168533325,False
A gang of motorcycle riders roared into town.,He rebuilt the motorcycle engine completely by himself.,0.29921817779541016,False
A gang of motorcycle riders roared into town.,The motorcycle convoy stretched for half a mile.,0.47395119071006775,False
A gang of motorcycle riders roared into town.,His father used to race motorcycles professionally.,0.3212854862213135,False
A gang of motorcycle riders roared into town.,She was the only girl in the motorcycle stunt show.,0.19731754064559937,False
A gang of motorcycle riders roared into town.,The motorcycle show drew a massive crowd.,0.5257465839385986,True
A gang of motorcycle riders roared into town.,He wiped down the motorcycle after every ride.,0.3247005343437195,False
A gang of motorcycle riders roared into town.,Her motorcycle gloves were lined with soft leather.,0.22066587209701538,False
A gang of motorcycle riders roared into town.,That motorcycle can outrun most sports cars.,0.34896522760391235,False
A gang of motorcycle riders roared into town.,He felt most alive on the back of a motorcycle.,0.3457036316394806,False
A gang of motorcycle riders roared into town.,The motorcycle's exhaust rattled the windows.,0.44699880480766296,False
A gang of motorcycle riders roared into town.,The motorcycle tour covered five national parks.,0.250142365694046,False
A gang of motorcycle riders roared into town.,A license plate hung loosely on the motorcycle.,0.28121376037597656,False
A gang of motorcycle riders roared into town.,Her hair whipped wildly as the motorcycle gained speed.,0.4160356819629669,False
A gang of motorcycle riders roared into town.,The motorcycle exhibition featured bikes from every decade.,0.35584092140197754,False
A gang of motorcycle riders roared into town.,He lost control of the motorcycle on the sharp curve.,0.3367130756378174,False
A gang of motorcycle riders roared into town.,The motorcycle was his pride and joy.,0.4132063388824463,False
A gang of motorcycle riders roared into town.,She revved the motorcycle just to hear it growl.,0.4329639673233032,False
A gang of motorcycle riders roared into town.,His garage was filled with motorcycle parts and tools.,0.39186882972717285,False
A gang of motorcycle riders roared into town.,A bright neon motorcycle sign lit up the bar.,0.30910420417785645,False
A gang of motorcycle riders roared into town.,The motorcycle lane was clogged with morning traffic.,0.3560558557510376,False
A gang of motorcycle riders roared into town.,He carried his gear in motorcycle saddlebags.,0.3684265613555908,False
A gang of motorcycle riders roared into town.,A motorcycle cop pulled them over for speeding.,0.427428275346756,False
A gang of motorcycle riders roared into town.,The motorcycle rally raised money for veterans.,0.38166511058807373,False
A gang of motorcycle riders roared into town.,He watched the sunset from his parked motorcycle.,0.3296154737472534,False
A gang of motorcycle riders roared into town.,Her motorcycle boots clicked against the pavement.,0.3023906350135803,False
A gang of motorcycle riders roared into town.,The motorcycle café was a popular biker hangout.,0.42087405920028687,False
A gang of motorcycle riders roared into town.,He covered the motorcycle before the rain started.,0.2823459804058075,False
A gang of motorcycle riders roared into town.,A custom paint job gave the motorcycle personality.,0.3147040009498596,False
A gang of motorcycle riders roared into town.,The motorcycle growled as he twisted the throttle.,0.47202685475349426,False
A gang of motorcycle riders roared into town.,She loved the freedom her motorcycle gave her.,0.2520320415496826,False
A gang of motorcycle riders roared into town.,The motorcycle broke down in the middle of nowhere.,0.43101930618286133,False
A gang of motorcycle riders roared into town.,They posed for a photo next to the motorcycle.,0.35427236557006836,False
A gang of motorcycle riders roared into town.,He surprised her with a motorcycle ride along the coast.,0.2869599759578705,False
A gang of motorcycle riders roared into town.,The motorcycle engine sputtered before coming to life.,0.31692320108413696,False
A gang of motorcycle riders roared into town.,A line of motorcycle headlights pierced the night.,0.37543562054634094,False
A gang of motorcycle riders roared into town.,His first motorcycle was a rusty old Honda.,0.3223491907119751,False
A gang of motorcycle riders roared into town.,The motorcycle drifted sideways in the dirt.,0.3595622777938843,False
A gang of motorcycle riders roared into town.,A trail of dust followed the speeding motorcycle.,0.44308236241340637,False
A gang of motorcycle riders roared into town.,He stashed tools in a hidden motorcycle compartment.,0.2879805266857147,False
A gang of motorcycle riders roared into town.,The motorcycle accident was all over the news.,0.37801921367645264,False
A gang of motorcycle riders roared into town.,Her motorcycle had a vintage charm that turned heads.,0.3009425699710846,False
A gang of motorcycle riders roared into town.,The motorcycle flew over the ramp in a perfect arc.,0.38230282068252563,False
A gang of motorcycle riders roared into town.,He kept a miniature motorcycle model on his desk.,0.19052883982658386,False
A gang of motorcycle riders roared into town.,The motorcycle’s paint job reflected the desert sun.,0.25991079211235046,False
A gang of motorcycle riders roared into town.,She used her motorcycle to commute every day.,0.20164617896080017,False
A gang of motorcycle riders roared into town.,A rider popped a wheelie on his motorcycle downtown.,0.4362744092941284,False
A gang of motorcycle riders roared into town.,The motorcycle chain needed to be tightened.,0.3475916385650635,False
A gang of motorcycle riders roared into town.,His motorcycle gloves smelled like oil and leather.,0.24705547094345093,False
A gang of motorcycle riders roared into town.,The motorcycle tire left a streak on the gravel.,0.3353131413459778,False
A gang of motorcycle riders roared into town.,She built her motorcycle from scratch.,0.2906774580478668,False
A gang of motorcycle riders roared into town.,He heard a motorcycle rumbling in the distance.,0.46677789092063904,False
A gang of motorcycle riders roared into town.,The motorcycle hugged every curve of the winding road.,0.3772412836551666,False
A gang of motorcycle riders roared into town.,Her motorcycle was faster than it looked.,0.3203009366989136,False
A gang of motorcycle riders roared into town.,They raced their motorcycles across the salt flats.,0.4391120970249176,False
A gang of motorcycle riders roared into town.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.32945361733436584,False
His motorcycle license had just arrived in the mail.,He bought his first motorcycle at the age of eighteen.,0.5844327211380005,True
His motorcycle license had just arrived in the mail.,The motorcycle sped past the traffic with a deafening roar.,0.444963276386261,False
His motorcycle license had just arrived in the mail.,She learned to ride a motorcycle before she could drive a car.,0.4447871744632721,False
His motorcycle license had just arrived in the mail.,"The old motorcycle still runs, though it rattles like a skeleton.",0.3340300917625427,False
His motorcycle license had just arrived in the mail.,They went on a cross-country motorcycle trip last summer.,0.42206400632858276,False
His motorcycle license had just arrived in the mail.,A black motorcycle stood parked outside the diner.,0.3977208733558655,False
His motorcycle license had just arrived in the mail.,The motorcycle leaned sharply as he turned the corner.,0.3769591450691223,False
His motorcycle license had just arrived in the mail.,His dream was to ride a motorcycle along the Pacific Coast Highway.,0.44792765378952026,False
His motorcycle license had just arrived in the mail.,The sound of the motorcycle echoed through the canyon.,0.39465105533599854,False
His motorcycle license had just arrived in the mail.,She revved the motorcycle and disappeared into the mist.,0.35660529136657715,False
His motorcycle license had just arrived in the mail.,That motorcycle is custom-built for racing.,0.38292667269706726,False
His motorcycle license had just arrived in the mail.,He wore a leather jacket to match his motorcycle.,0.5322772860527039,True
His motorcycle license had just arrived in the mail.,The motorcycle skidded slightly on the wet pavement.,0.38594716787338257,False
His motorcycle license had just arrived in the mail.,A sleek red motorcycle caught everyone's attention.,0.4245971441268921,False
His motorcycle license had just arrived in the mail.,They rode the motorcycle through winding mountain roads.,0.4311102628707886,False
His motorcycle license had just arrived in the mail.,The motorcycle’s engine purred like a content cat.,0.3917071223258972,False
His motorcycle license had just arrived in the mail.,He fell off the motorcycle but walked away unhurt.,0.4347560405731201,False
His motorcycle license had just arrived in the mail.,She prefers a motorcycle over a car any day.,0.3622647523880005,False
His motorcycle license had just arrived in the mail.,A gang of motorcycle riders roared into town.,0.31626296043395996,False
His motorcycle license had just arrived in the mail.,His motorcycle license had just arrived in the mail.,0.9999999403953552,True
His motorcycle license had just arrived in the mail.,The motorcycle had flame decals down the side.,0.40364834666252136,False
His motorcycle license had just arrived in the mail.,There was a motorcycle parked in every driveway.,0.5086172819137573,True
His motorcycle license had just arrived in the mail.,He sold his motorcycle to pay for college.,0.539109468460083,True
His motorcycle license had just arrived in the mail.,A loud motorcycle backfired outside the window.,0.37226587533950806,False
His motorcycle license had just arrived in the mail.,She rode the motorcycle barefoot across the desert.,0.29036012291908264,False
His motorcycle license had just arrived in the mail.,The vintage motorcycle was worth a small fortune.,0.3879598379135132,False
His motorcycle license had just arrived in the mail.,He kept his motorcycle polished to a mirror shine.,0.41795217990875244,False
His motorcycle license had just arrived in the mail.,The motorcycle club held weekly meetups downtown.,0.28325432538986206,False
His motorcycle license had just arrived in the mail.,They repaired the motorcycle together in the garage.,0.4786613881587982,False
His motorcycle license had just arrived in the mail.,The motorcycle helmet was decorated with stickers.,0.4336567521095276,False
His motorcycle license had just arrived in the mail.,That motorcycle can go from 0 to 60 in four seconds.,0.4233531951904297,False
His motorcycle license had just arrived in the mail.,He designed his own electric motorcycle prototype.,0.5070686936378479,True
His motorcycle license had just arrived in the mail.,The stolen motorcycle was found abandoned in the woods.,0.34434017539024353,False
