sentence1,sentence2,similarity
A bicycle bell rang from around the corner.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.42616212368011475
A bicycle bell rang from around the corner.,His mountain bicycle handled rough terrain with ease.,0.260120689868927
A bicycle bell rang from around the corner.,She carried her bicycle up the stairs.,0.3279916048049927
A bicycle bell rang from around the corner.,The bicycle horn honked loudly in the busy street.,0.4749849736690521
A bicycle bell rang from around the corner.,The bicycle shop was offering tune-up discounts.,0.38687771558761597
A bicycle bell rang from around the corner.,He wrapped his bicycle in lights for the night ride.,0.3176409602165222
A bicycle bell rang from around the corner.,A bicycle shadow followed him across the sidewalk.,0.410693883895874
A bicycle bell rang from around the corner.,Her favorite childhood memory was learning to ride a bicycle.,0.3781581223011017
A bicycle bell rang from around the corner.,The bicycle path was blocked by a fallen tree.        ,0.3772636651992798
A bicycle bell rang from around the corner.,They took a selfie with their bicycles in front of the sunset.,0.41824567317962646
A bicycle bell rang from around the corner.,The bicycle spun out on the gravel.,0.4519976079463959
A bicycle bell rang from around the corner.,His bicycle commute was faster than driving.,0.3837180733680725
A bicycle bell rang from around the corner.,"The bicycle lay quietly in the grass, waiting for its next ride",0.4280097484588623
His bicycle had glowing LED lights on the spokes.,She rode her bicycle through the park every morning.,0.2906495928764343
His bicycle had glowing LED lights on the spokes.,The bicycle leaned against the old oak tree.,0.36166200041770935
His bicycle had glowing LED lights on the spokes.,He fixed a flat tire on his bicycle after school.,0.46343815326690674
His bicycle had glowing LED lights on the spokes.,The red bicycle was a birthday gift from his grandparents.,0.4649546146392822
His bicycle had glowing LED lights on the spokes.,They went on a bicycle tour across Europe.,0.43135491013526917
His bicycle had glowing LED lights on the spokes.,Her bicycle had a basket full of flowers.,0.4652320444583893
His bicycle had glowing LED lights on the spokes.,The bicycle chain slipped off during the uphill climb.,0.30328935384750366
His bicycle had glowing LED lights on the spokes.,He stored his bicycle in the garage next to the lawnmower.,0.4300980269908905
His bicycle had glowing LED lights on the spokes.,A new bicycle can be quite expensive.,0.3690633177757263
His bicycle had glowing LED lights on the spokes.,The child learned to ride a bicycle without training wheels.,0.33218836784362793
His bicycle had glowing LED lights on the spokes.,She bought a folding bicycle for her commute.,0.35910871624946594
His bicycle had glowing LED lights on the spokes.,The bicycle path follows the river all the way downtown.,0.27806732058525085
His bicycle had glowing LED lights on the spokes.,A bicycle bell rang from around the corner.,0.42121753096580505
His bicycle had glowing LED lights on the spokes.,His bicycle had glowing LED lights on the spokes.,0.9999998807907104
His bicycle had glowing LED lights on the spokes.,The stolen bicycle was found a week later.,0.3802427351474762
His bicycle had glowing LED lights on the spokes.,I rode my bicycle to the library.,0.3509509563446045
His bicycle had glowing LED lights on the spokes.,A bicycle repair shop opened near the university.,0.3067016899585724
His bicycle had glowing LED lights on the spokes.,The bicycle race drew a large crowd.,0.3652914762496948
His bicycle had glowing LED lights on the spokes.,He balanced carefully as he mounted the bicycle.,0.5154627561569214
His bicycle had glowing LED lights on the spokes.,The old bicycle had rust on the frame.,0.44638192653656006
His bicycle had glowing LED lights on the spokes.,She wore a helmet while riding her bicycle.,0.41429299116134644
His bicycle had glowing LED lights on the spokes.,A bicycle courier sped past us on the sidewalk.,0.33720260858535767
His bicycle had glowing LED lights on the spokes.,The tandem bicycle looked like a lot of fun.,0.39531272649765015
His bicycle had glowing LED lights on the spokes.,We rented bicycles and explored the countryside.,0.3447999358177185
His bicycle had glowing LED lights on the spokes.,His bicycle chain snapped mid-ride.,0.455666720867157
His bicycle had glowing LED lights on the spokes.,The bicycle trail led deep into the forest.,0.43399733304977417
His bicycle had glowing LED lights on the spokes.,Her bicycle had pink streamers on the handlebars.,0.4457221031188965
His bicycle had glowing LED lights on the spokes.,The museum displayed a vintage penny-farthing bicycle.,0.32557985186576843
His bicycle had glowing LED lights on the spokes.,I locked my bicycle to the rack outside the café.,0.3500789999961853
His bicycle had glowing LED lights on the spokes.,The boy's first bicycle was bright green.,0.49297288060188293
His bicycle had glowing LED lights on the spokes.,He performed a trick on his BMX bicycle.,0.5186676979064941
His bicycle had glowing LED lights on the spokes.,She used her bicycle to get to work every day.,0.3838547170162201
His bicycle had glowing LED lights on the spokes.,A bicycle tire squeaked as it turned.,0.421271413564682
His bicycle had glowing LED lights on the spokes.,The bicycle frame was made of lightweight carbon fiber.,0.40234488248825073
His bicycle had glowing LED lights on the spokes.,He stored his bicycle on a wall-mounted hook.,0.4744216203689575
His bicycle had glowing LED lights on the spokes.,A bicycle parade rolled down Main Street.,0.26832664012908936
His bicycle had glowing LED lights on the spokes.,Her bicycle ride was interrupted by a sudden downpour.,0.3829077184200287
His bicycle had glowing LED lights on the spokes.,The bicycle bell jingled cheerfully.,0.3383738398551941
His bicycle had glowing LED lights on the spokes.,He rode his bicycle in the annual charity event.,0.4841562509536743
His bicycle had glowing LED lights on the spokes.,The park is a perfect place for a bicycle picnic.,0.22922483086585999
His bicycle had glowing LED lights on the spokes.,A group of kids raced their bicycles around the block.,0.26732301712036133
His bicycle had glowing LED lights on the spokes.,She decorated her bicycle with lights for the festival.,0.5183206796646118
His bicycle had glowing LED lights on the spokes.,The police officer followed the suspect on a bicycle.,0.3747362494468689
His bicycle had glowing LED lights on the spokes.,I found an abandoned bicycle in the alley.,0.34393203258514404
His bicycle had glowing LED lights on the spokes.,A bicycle helmet is essential for safety.,0.342939555644989
His bicycle had glowing LED lights on the spokes.,He modified his bicycle for long-distance touring.,0.49170464277267456
His bicycle had glowing LED lights on the spokes.,The bicycle ride gave him a sense of freedom.,0.47563010454177856
His bicycle had glowing LED lights on the spokes.,Her bicycle was stolen from the train station.,0.33957552909851074
His bicycle had glowing LED lights on the spokes.,The bicycle club meets every Saturday morning.,0.258328914642334
His bicycle had glowing LED lights on the spokes.,A man balanced three boxes on the back of his bicycle.,0.37880438566207886
His bicycle had glowing LED lights on the spokes.,The bicycle trail winds through beautiful scenery.,0.3445376753807068
His bicycle had glowing LED lights on the spokes.,He added a basket to his bicycle for groceries.,0.4866267144680023
His bicycle had glowing LED lights on the spokes.,A bicycle pump hung from the garage wall.,0.2945381700992584
His bicycle had glowing LED lights on the spokes.,His bicycle squeaked with every pedal stroke.,0.4399104118347168
His bicycle had glowing LED lights on the spokes.,She wheeled her bicycle into the elevator.,0.42915254831314087
His bicycle had glowing LED lights on the spokes.,The bicycle glided smoothly down the hill.,0.4072425961494446
His bicycle had glowing LED lights on the spokes.,A bicycle license plate hung from the rear fender.,0.288776695728302
His bicycle had glowing LED lights on the spokes.,He cleaned the mud off his bicycle after the ride.,0.35610318183898926
His bicycle had glowing LED lights on the spokes.,The bicycle basket carried a loaf of bread and some apples.,0.37388378381729126
His bicycle had glowing LED lights on the spokes.,They customized their bicycle with stickers and paint.,0.43089717626571655
His bicycle had glowing LED lights on the spokes.,She replaced the worn-out tires on her bicycle.,0.4661857485771179
His bicycle had glowing LED lights on the spokes.,The bicycle handlebar grips were peeling.,0.37029051780700684
His bicycle had glowing LED lights on the spokes.,He coasted downhill on his bicycle with no hands.,0.3864617347717285
His bicycle had glowing LED lights on the spokes.,A bicycle mechanic tuned up the gears and brakes.,0.35346540808677673
His bicycle had glowing LED lights on the spokes.,The new bicycle lock is virtually unbreakable.,0.2168327271938324
His bicycle had glowing LED lights on the spokes.,They donated a bicycle to a local charity.,0.4294414520263672
His bicycle had glowing LED lights on the spokes.,The bicycle tour lasted five days and covered 200 miles.,0.30458396673202515
His bicycle had glowing LED lights on the spokes.,He slipped on the wet pavement while riding his bicycle.,0.416670024394989
His bicycle had glowing LED lights on the spokes.,Her bicycle horn was shaped like a duck.,0.4355170726776123
His bicycle had glowing LED lights on the spokes.,The police officer rode a bicycle through the park.,0.26417070627212524
His bicycle had glowing LED lights on the spokes.,She taught her little brother how to ride a bicycle.,0.381205677986145
His bicycle had glowing LED lights on the spokes.,He jumped a ramp on his bicycle at the skatepark.,0.3661429286003113
His bicycle had glowing LED lights on the spokes.,The bicycle bell echoed through the narrow alley.,0.36261582374572754
His bicycle had glowing LED lights on the spokes.,His old bicycle still rides like new.,0.4699672758579254
His bicycle had glowing LED lights on the spokes.,The bicycle leaned awkwardly against the fence.,0.3340199291706085
His bicycle had glowing LED lights on the spokes.,She found a bicycle route that avoided traffic.,0.36493363976478577
His bicycle had glowing LED lights on the spokes.,The tandem bicycle made them laugh as they wobbled together.,0.428433358669281
His bicycle had glowing LED lights on the spokes.,He bought a secondhand bicycle for a good price.,0.45464184880256653
His bicycle had glowing LED lights on the spokes.,The bicycle frame cracked during the crash.,0.33376121520996094
His bicycle had glowing LED lights on the spokes.,A squirrel darted in front of his bicycle.,0.3785414695739746
His bicycle had glowing LED lights on the spokes.,The girl’s bicycle had training wheels on it.,0.43618443608283997
His bicycle had glowing LED lights on the spokes.,The bicycle's front tire was completely flat.,0.4169663190841675
His bicycle had glowing LED lights on the spokes.,A bicycle messenger delivered the package right on time.,0.39491817355155945
His bicycle had glowing LED lights on the spokes.,He repaired the bicycle with a multitool.,0.5151926279067993
His bicycle had glowing LED lights on the spokes.,Her bicycle had gears that shifted effortlessly.,0.45360833406448364
His bicycle had glowing LED lights on the spokes.,The new bicycle trail opened last weekend.,0.26945143938064575
His bicycle had glowing LED lights on the spokes.,They rode their bicycles along the beach.,0.4113318920135498
His bicycle had glowing LED lights on the spokes.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.3450284004211426
His bicycle had glowing LED lights on the spokes.,His mountain bicycle handled rough terrain with ease.,0.3738992214202881
His bicycle had glowing LED lights on the spokes.,She carried her bicycle up the stairs.,0.4386686086654663
His bicycle had glowing LED lights on the spokes.,The bicycle horn honked loudly in the busy street.,0.4364458918571472
His bicycle had glowing LED lights on the spokes.,The bicycle shop was offering tune-up discounts.,0.3228928744792938
His bicycle had glowing LED lights on the spokes.,He wrapped his bicycle in lights for the night ride.,0.6395153999328613
His bicycle had glowing LED lights on the spokes.,A bicycle shadow followed him across the sidewalk.,0.48712190985679626
His bicycle had glowing LED lights on the spokes.,Her favorite childhood memory was learning to ride a bicycle.,0.37768810987472534
His bicycle had glowing LED lights on the spokes.,The bicycle path was blocked by a fallen tree.        ,0.384133517742157
His bicycle had glowing LED lights on the spokes.,They took a selfie with their bicycles in front of the sunset.,0.48020079731941223
His bicycle had glowing LED lights on the spokes.,The bicycle spun out on the gravel.,0.366935670375824
His bicycle had glowing LED lights on the spokes.,His bicycle commute was faster than driving.,0.5111273527145386
His bicycle had glowing LED lights on the spokes.,"The bicycle lay quietly in the grass, waiting for its next ride",0.34996628761291504
The stolen bicycle was found a week later.,She rode her bicycle through the park every morning.,0.34241676330566406
The stolen bicycle was found a week later.,The bicycle leaned against the old oak tree.,0.35651350021362305
The stolen bicycle was found a week later.,He fixed a flat tire on his bicycle after school.,0.3401713967323303
The stolen bicycle was found a week later.,The red bicycle was a birthday gift from his grandparents.,0.4015151858329773
The stolen bicycle was found a week later.,They went on a bicycle tour across Europe.,0.3292223811149597
The stolen bicycle was found a week later.,Her bicycle had a basket full of flowers.,0.35141438245773315
The stolen bicycle was found a week later.,The bicycle chain slipped off during the uphill climb.,0.3394119143486023
The stolen bicycle was found a week later.,He stored his bicycle in the garage next to the lawnmower.,0.47564271092414856
The stolen bicycle was found a week later.,A new bicycle can be quite expensive.,0.4107518196105957
The stolen bicycle was found a week later.,The child learned to ride a bicycle without training wheels.,0.3113378882408142
The stolen bicycle was found a week later.,She bought a folding bicycle for her commute.,0.3933175206184387
The stolen bicycle was found a week later.,The bicycle path follows the river all the way downtown.,0.3034057021141052
The stolen bicycle was found a week later.,A bicycle bell rang from around the corner.,0.3939346671104431
The stolen bicycle was found a week later.,His bicycle had glowing LED lights on the spokes.,0.3802427351474762
The stolen bicycle was found a week later.,The stolen bicycle was found a week later.,1.000000238418579
The stolen bicycle was found a week later.,I rode my bicycle to the library.,0.3635389804840088
The stolen bicycle was found a week later.,A bicycle repair shop opened near the university.,0.4071142077445984
The stolen bicycle was found a week later.,The bicycle race drew a large crowd.,0.2604275941848755
The stolen bicycle was found a week later.,He balanced carefully as he mounted the bicycle.,0.3479827642440796
The stolen bicycle was found a week later.,The old bicycle had rust on the frame.,0.4671955108642578
The stolen bicycle was found a week later.,She wore a helmet while riding her bicycle.,0.3313616216182709
The stolen bicycle was found a week later.,A bicycle courier sped past us on the sidewalk.,0.37134525179862976
The stolen bicycle was found a week later.,The tandem bicycle looked like a lot of fun.,0.34338825941085815
The stolen bicycle was found a week later.,We rented bicycles and explored the countryside.,0.3403889536857605
The stolen bicycle was found a week later.,His bicycle chain snapped mid-ride.,0.44390958547592163
The stolen bicycle was found a week later.,The bicycle trail led deep into the forest.,0.3752880096435547
The stolen bicycle was found a week later.,Her bicycle had pink streamers on the handlebars.,0.28651461005210876
The stolen bicycle was found a week later.,The museum displayed a vintage penny-farthing bicycle.,0.3214617669582367
The stolen bicycle was found a week later.,I locked my bicycle to the rack outside the café.,0.48815590143203735
The stolen bicycle was found a week later.,The boy's first bicycle was bright green.,0.4071653485298157
The stolen bicycle was found a week later.,He performed a trick on his BMX bicycle.,0.3732800781726837
The stolen bicycle was found a week later.,She used her bicycle to get to work every day.,0.38781192898750305
The stolen bicycle was found a week later.,A bicycle tire squeaked as it turned.,0.353654682636261
The stolen bicycle was found a week later.,The bicycle frame was made of lightweight carbon fiber.,0.335069477558136
The stolen bicycle was found a week later.,He stored his bicycle on a wall-mounted hook.,0.4852774739265442
The stolen bicycle was found a week later.,A bicycle parade rolled down Main Street.,0.24084825813770294
The stolen bicycle was found a week later.,Her bicycle ride was interrupted by a sudden downpour.,0.2997444272041321
The stolen bicycle was found a week later.,The bicycle bell jingled cheerfully.,0.2917347550392151
The stolen bicycle was found a week later.,He rode his bicycle in the annual charity event.,0.3275981843471527
The stolen bicycle was found a week later.,The park is a perfect place for a bicycle picnic.,0.26610714197158813
The stolen bicycle was found a week later.,A group of kids raced their bicycles around the block.,0.2155175656080246
The stolen bicycle was found a week later.,She decorated her bicycle with lights for the festival.,0.19433018565177917
The stolen bicycle was found a week later.,The police officer followed the suspect on a bicycle.,0.42889267206192017
The stolen bicycle was found a week later.,I found an abandoned bicycle in the alley.,0.5929384231567383
The stolen bicycle was found a week later.,A bicycle helmet is essential for safety.,0.2379481941461563
The stolen bicycle was found a week later.,He modified his bicycle for long-distance touring.,0.37202560901641846
The stolen bicycle was found a week later.,The bicycle ride gave him a sense of freedom.,0.36000391840934753
The stolen bicycle was found a week later.,Her bicycle was stolen from the train station.,0.6103451251983643
The stolen bicycle was found a week later.,The bicycle club meets every Saturday morning.,0.35978198051452637
The stolen bicycle was found a week later.,A man balanced three boxes on the back of his bicycle.,0.2754477262496948
The stolen bicycle was found a week later.,The bicycle trail winds through beautiful scenery.,0.2869175374507904
The stolen bicycle was found a week later.,He added a basket to his bicycle for groceries.,0.40035635232925415
The stolen bicycle was found a week later.,A bicycle pump hung from the garage wall.,0.24338051676750183
The stolen bicycle was found a week later.,His bicycle squeaked with every pedal stroke.,0.2934783697128296
The stolen bicycle was found a week later.,She wheeled her bicycle into the elevator.,0.4133942425251007
The stolen bicycle was found a week later.,The bicycle glided smoothly down the hill.,0.33844268321990967
The stolen bicycle was found a week later.,A bicycle license plate hung from the rear fender.,0.3144344091415405
The stolen bicycle was found a week later.,He cleaned the mud off his bicycle after the ride.,0.3337711691856384
The stolen bicycle was found a week later.,The bicycle basket carried a loaf of bread and some apples.,0.384776771068573
The stolen bicycle was found a week later.,They customized their bicycle with stickers and paint.,0.2979353070259094
The stolen bicycle was found a week later.,She replaced the worn-out tires on her bicycle.,0.38730865716934204
The stolen bicycle was found a week later.,The bicycle handlebar grips were peeling.,0.3313596546649933
The stolen bicycle was found a week later.,He coasted downhill on his bicycle with no hands.,0.2824261784553528
The stolen bicycle was found a week later.,A bicycle mechanic tuned up the gears and brakes.,0.2687409818172455
The stolen bicycle was found a week later.,The new bicycle lock is virtually unbreakable.,0.3999786972999573
The stolen bicycle was found a week later.,They donated a bicycle to a local charity.,0.4249879717826843
The stolen bicycle was found a week later.,The bicycle tour lasted five days and covered 200 miles.,0.3347313106060028
The stolen bicycle was found a week later.,He slipped on the wet pavement while riding his bicycle.,0.3594488501548767
The stolen bicycle was found a week later.,Her bicycle horn was shaped like a duck.,0.29915162920951843
The stolen bicycle was found a week later.,The police officer rode a bicycle through the park.,0.2724223732948303
The stolen bicycle was found a week later.,She taught her little brother how to ride a bicycle.,0.3176153302192688
The stolen bicycle was found a week later.,He jumped a ramp on his bicycle at the skatepark.,0.26918235421180725
The stolen bicycle was found a week later.,The bicycle bell echoed through the narrow alley.,0.26415443420410156
The stolen bicycle was found a week later.,His old bicycle still rides like new.,0.3830740451812744
The stolen bicycle was found a week later.,The bicycle leaned awkwardly against the fence.,0.3215866684913635
The stolen bicycle was found a week later.,She found a bicycle route that avoided traffic.,0.400002121925354
The stolen bicycle was found a week later.,The tandem bicycle made them laugh as they wobbled together.,0.33996134996414185
The stolen bicycle was found a week later.,He bought a secondhand bicycle for a good price.,0.4871445298194885
The stolen bicycle was found a week later.,The bicycle frame cracked during the crash.,0.5018894076347351
The stolen bicycle was found a week later.,A squirrel darted in front of his bicycle.,0.3303369879722595
The stolen bicycle was found a week later.,The girl’s bicycle had training wheels on it.,0.38463568687438965
The stolen bicycle was found a week later.,The bicycle's front tire was completely flat.,0.33502197265625
The stolen bicycle was found a week later.,A bicycle messenger delivered the package right on time.,0.4112738370895386
The stolen bicycle was found a week later.,He repaired the bicycle with a multitool.,0.44837531447410583
The stolen bicycle was found a week later.,Her bicycle had gears that shifted effortlessly.,0.38547223806381226
The stolen bicycle was found a week later.,The new bicycle trail opened last weekend.,0.39727920293807983
The stolen bicycle was found a week later.,They rode their bicycles along the beach.,0.38149935007095337
The stolen bicycle was found a week later.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.3371911346912384
The stolen bicycle was found a week later.,His mountain bicycle handled rough terrain with ease.,0.24342377483844757
The stolen bicycle was found a week later.,She carried her bicycle up the stairs.,0.38468170166015625
The stolen bicycle was found a week later.,The bicycle horn honked loudly in the busy street.,0.31435322761535645
The stolen bicycle was found a week later.,The bicycle shop was offering tune-up discounts.,0.34023356437683105
The stolen bicycle was found a week later.,He wrapped his bicycle in lights for the night ride.,0.3148343563079834
The stolen bicycle was found a week later.,A bicycle shadow followed him across the sidewalk.,0.36708545684814453
The stolen bicycle was found a week later.,Her favorite childhood memory was learning to ride a bicycle.,0.32872042059898376
The stolen bicycle was found a week later.,The bicycle path was blocked by a fallen tree.        ,0.47982680797576904
The stolen bicycle was found a week later.,They took a selfie with their bicycles in front of the sunset.,0.3560602068901062
The stolen bicycle was found a week later.,The bicycle spun out on the gravel.,0.4025433361530304
The stolen bicycle was found a week later.,His bicycle commute was faster than driving.,0.3600490391254425
The stolen bicycle was found a week later.,"The bicycle lay quietly in the grass, waiting for its next ride",0.2785893678665161
I rode my bicycle to the library.,She rode her bicycle through the park every morning.,0.4280206561088562
I rode my bicycle to the library.,The bicycle leaned against the old oak tree.,0.40069228410720825
I rode my bicycle to the library.,He fixed a flat tire on his bicycle after school.,0.4304783344268799
I rode my bicycle to the library.,The red bicycle was a birthday gift from his grandparents.,0.36271020770072937
I rode my bicycle to the library.,They went on a bicycle tour across Europe.,0.4033146798610687
I rode my bicycle to the library.,Her bicycle had a basket full of flowers.,0.42280030250549316
I rode my bicycle to the library.,The bicycle chain slipped off during the uphill climb.,0.3041703999042511
I rode my bicycle to the library.,He stored his bicycle in the garage next to the lawnmower.,0.4085833728313446
I rode my bicycle to the library.,A new bicycle can be quite expensive.,0.3263050317764282
I rode my bicycle to the library.,The child learned to ride a bicycle without training wheels.,0.28734344244003296
I rode my bicycle to the library.,She bought a folding bicycle for her commute.,0.4185965955257416
I rode my bicycle to the library.,The bicycle path follows the river all the way downtown.,0.3164670169353485
I rode my bicycle to the library.,A bicycle bell rang from around the corner.,0.36826807260513306
I rode my bicycle to the library.,His bicycle had glowing LED lights on the spokes.,0.3509509563446045
I rode my bicycle to the library.,The stolen bicycle was found a week later.,0.3635389804840088
I rode my bicycle to the library.,I rode my bicycle to the library.,1.0
I rode my bicycle to the library.,A bicycle repair shop opened near the university.,0.4017561078071594
I rode my bicycle to the library.,The bicycle race drew a large crowd.,0.2881043553352356
I rode my bicycle to the library.,He balanced carefully as he mounted the bicycle.,0.43613487482070923
I rode my bicycle to the library.,The old bicycle had rust on the frame.,0.35016870498657227
I rode my bicycle to the library.,She wore a helmet while riding her bicycle.,0.3723549246788025
I rode my bicycle to the library.,A bicycle courier sped past us on the sidewalk.,0.3622409701347351
I rode my bicycle to the library.,The tandem bicycle looked like a lot of fun.,0.3729744553565979
I rode my bicycle to the library.,We rented bicycles and explored the countryside.,0.5223341584205627
I rode my bicycle to the library.,His bicycle chain snapped mid-ride.,0.392214298248291
I rode my bicycle to the library.,The bicycle trail led deep into the forest.,0.3699002265930176
I rode my bicycle to the library.,Her bicycle had pink streamers on the handlebars.,0.3385738730430603
I rode my bicycle to the library.,The museum displayed a vintage penny-farthing bicycle.,0.3782538175582886
I rode my bicycle to the library.,I locked my bicycle to the rack outside the café.,0.6027399301528931
I rode my bicycle to the library.,The boy's first bicycle was bright green.,0.3326658010482788
I rode my bicycle to the library.,He performed a trick on his BMX bicycle.,0.325124055147171
I rode my bicycle to the library.,She used her bicycle to get to work every day.,0.441019207239151
I rode my bicycle to the library.,A bicycle tire squeaked as it turned.,0.2736319601535797
I rode my bicycle to the library.,The bicycle frame was made of lightweight carbon fiber.,0.31801527738571167
I rode my bicycle to the library.,He stored his bicycle on a wall-mounted hook.,0.4775458872318268
I rode my bicycle to the library.,A bicycle parade rolled down Main Street.,0.28340762853622437
I rode my bicycle to the library.,Her bicycle ride was interrupted by a sudden downpour.,0.33622026443481445
I rode my bicycle to the library.,The bicycle bell jingled cheerfully.,0.35087963938713074
I rode my bicycle to the library.,He rode his bicycle in the annual charity event.,0.4789958894252777
I rode my bicycle to the library.,The park is a perfect place for a bicycle picnic.,0.3487359285354614
I rode my bicycle to the library.,A group of kids raced their bicycles around the block.,0.19769254326820374
I rode my bicycle to the library.,She decorated her bicycle with lights for the festival.,0.264241486787796
I rode my bicycle to the library.,The police officer followed the suspect on a bicycle.,0.315051794052124
I rode my bicycle to the library.,I found an abandoned bicycle in the alley.,0.5122652649879456
I rode my bicycle to the library.,A bicycle helmet is essential for safety.,0.28909045457839966
I rode my bicycle to the library.,He modified his bicycle for long-distance touring.,0.41475099325180054
I rode my bicycle to the library.,The bicycle ride gave him a sense of freedom.,0.4485945999622345
I rode my bicycle to the library.,Her bicycle was stolen from the train station.,0.3644862771034241
I rode my bicycle to the library.,The bicycle club meets every Saturday morning.,0.3776308298110962
I rode my bicycle to the library.,A man balanced three boxes on the back of his bicycle.,0.31004321575164795
I rode my bicycle to the library.,The bicycle trail winds through beautiful scenery.,0.34871986508369446
I rode my bicycle to the library.,He added a basket to his bicycle for groceries.,0.44126707315444946
I rode my bicycle to the library.,A bicycle pump hung from the garage wall.,0.29495495557785034
I rode my bicycle to the library.,His bicycle squeaked with every pedal stroke.,0.31784260272979736
I rode my bicycle to the library.,She wheeled her bicycle into the elevator.,0.45457756519317627
I rode my bicycle to the library.,The bicycle glided smoothly down the hill.,0.38000473380088806
I rode my bicycle to the library.,A bicycle license plate hung from the rear fender.,0.24267905950546265
I rode my bicycle to the library.,He cleaned the mud off his bicycle after the ride.,0.29203248023986816
I rode my bicycle to the library.,The bicycle basket carried a loaf of bread and some apples.,0.37124061584472656
I rode my bicycle to the library.,They customized their bicycle with stickers and paint.,0.3021928668022156
I rode my bicycle to the library.,She replaced the worn-out tires on her bicycle.,0.3308032155036926
I rode my bicycle to the library.,The bicycle handlebar grips were peeling.,0.254846453666687
I rode my bicycle to the library.,He coasted downhill on his bicycle with no hands.,0.2984611392021179
I rode my bicycle to the library.,A bicycle mechanic tuned up the gears and brakes.,0.25826534628868103
I rode my bicycle to the library.,The new bicycle lock is virtually unbreakable.,0.17744162678718567
I rode my bicycle to the library.,They donated a bicycle to a local charity.,0.4545048475265503
I rode my bicycle to the library.,The bicycle tour lasted five days and covered 200 miles.,0.35307133197784424
I rode my bicycle to the library.,He slipped on the wet pavement while riding his bicycle.,0.34272950887680054
I rode my bicycle to the library.,Her bicycle horn was shaped like a duck.,0.3151494562625885
I rode my bicycle to the library.,The police officer rode a bicycle through the park.,0.35929036140441895
I rode my bicycle to the library.,She taught her little brother how to ride a bicycle.,0.4649330973625183
I rode my bicycle to the library.,He jumped a ramp on his bicycle at the skatepark.,0.3594432473182678
I rode my bicycle to the library.,The bicycle bell echoed through the narrow alley.,0.3368780314922333
I rode my bicycle to the library.,His old bicycle still rides like new.,0.31983184814453125
I rode my bicycle to the library.,The bicycle leaned awkwardly against the fence.,0.30851370096206665
I rode my bicycle to the library.,She found a bicycle route that avoided traffic.,0.38180816173553467
I rode my bicycle to the library.,The tandem bicycle made them laugh as they wobbled together.,0.3539283871650696
I rode my bicycle to the library.,He bought a secondhand bicycle for a good price.,0.4112069010734558
I rode my bicycle to the library.,The bicycle frame cracked during the crash.,0.33864444494247437
I rode my bicycle to the library.,A squirrel darted in front of his bicycle.,0.3033693730831146
I rode my bicycle to the library.,The girl’s bicycle had training wheels on it.,0.3959755003452301
I rode my bicycle to the library.,The bicycle's front tire was completely flat.,0.2795299291610718
I rode my bicycle to the library.,A bicycle messenger delivered the package right on time.,0.4147885739803314
I rode my bicycle to the library.,He repaired the bicycle with a multitool.,0.3995523452758789
I rode my bicycle to the library.,Her bicycle had gears that shifted effortlessly.,0.36177554726600647
I rode my bicycle to the library.,The new bicycle trail opened last weekend.,0.3010895252227783
I rode my bicycle to the library.,They rode their bicycles along the beach.,0.42447102069854736
I rode my bicycle to the library.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.4249199330806732
I rode my bicycle to the library.,His mountain bicycle handled rough terrain with ease.,0.3114016354084015
I rode my bicycle to the library.,She carried her bicycle up the stairs.,0.39403849840164185
I rode my bicycle to the library.,The bicycle horn honked loudly in the busy street.,0.26536864042282104
I rode my bicycle to the library.,The bicycle shop was offering tune-up discounts.,0.336193323135376
I rode my bicycle to the library.,He wrapped his bicycle in lights for the night ride.,0.3404077887535095
I rode my bicycle to the library.,A bicycle shadow followed him across the sidewalk.,0.3307642936706543
I rode my bicycle to the library.,Her favorite childhood memory was learning to ride a bicycle.,0.4712020456790924
I rode my bicycle to the library.,The bicycle path was blocked by a fallen tree.        ,0.38021931052207947
I rode my bicycle to the library.,They took a selfie with their bicycles in front of the sunset.,0.3468499481678009
I rode my bicycle to the library.,The bicycle spun out on the gravel.,0.3358380198478699
I rode my bicycle to the library.,His bicycle commute was faster than driving.,0.4453434348106384
I rode my bicycle to the library.,"The bicycle lay quietly in the grass, waiting for its next ride",0.275124728679657
A bicycle repair shop opened near the university.,She rode her bicycle through the park every morning.,0.1796392798423767
A bicycle repair shop opened near the university.,The bicycle leaned against the old oak tree.,0.35617154836654663
A bicycle repair shop opened near the university.,He fixed a flat tire on his bicycle after school.,0.38540107011795044
A bicycle repair shop opened near the university.,The red bicycle was a birthday gift from his grandparents.,0.3700824975967407
A bicycle repair shop opened near the university.,They went on a bicycle tour across Europe.,0.4044603109359741
A bicycle repair shop opened near the university.,Her bicycle had a basket full of flowers.,0.34779655933380127
A bicycle repair shop opened near the university.,The bicycle chain slipped off during the uphill climb.,0.2490355223417282
A bicycle repair shop opened near the university.,He stored his bicycle in the garage next to the lawnmower.,0.3649466633796692
A bicycle repair shop opened near the university.,A new bicycle can be quite expensive.,0.4600023031234741
A bicycle repair shop opened near the university.,The child learned to ride a bicycle without training wheels.,0.21711844205856323
A bicycle repair shop opened near the university.,She bought a folding bicycle for her commute.,0.38077613711357117
