sentence1,sentence2,similarity
A man is jamming with a guitar,A man is playing jazz on a guitar,0.5842849612236023
A man is jamming with a guitar,A man is playing rock music on a guitar,0.6805490255355835
A man is jamming with a guitar,A man is playing a melody on the guitar,0.6482959389686584
A man is jamming with a guitar,A man is playing the guitar in a room,0.5771117210388184
A man is jamming with a guitar,A man is playing the guitar outside,0.6701782941818237
A man is jamming with a guitar,A man is playing the guitar on stage,0.5644830465316772
A man is jamming with a guitar,A man is playing the guitar at a concert,0.5529866218566895
A man is jamming with a guitar,A man is playing a guitar on the street,0.5808603763580322
A man is jamming with a guitar,A man is sitting and playing a guitar,0.6481653451919556
A man is jamming with a guitar,A man is standing and playing a guitar,0.6623930335044861
A man is jamming with a guitar,A man is casually playing a guitar,0.7286518812179565
A man is jamming with a guitar,A man is expertly playing the guitar,0.732602596282959
A man is jamming with a guitar,A man is skillfully playing a guitar,0.7483153343200684
A man is jamming with a guitar,A man is gently playing a guitar,0.6985445022583008
A man is jamming with a guitar,A man is passionately playing the guitar,0.6846524477005005
A man is jamming with a guitar,A man is happily playing a guitar,0.6724328994750977
A man is jamming with a guitar,A man is focused while playing the guitar,0.7097248435020447
A man is jamming with a guitar,A male guitarist is playing a guitar,0.6748782396316528
A man is jamming with a guitar,A male guitarist is playing the guitar,0.6603413820266724
A man is jamming with a guitar,A man is playing a guitar at home,0.5613024234771729
A man is jamming with a guitar,A man is playing a guitar in the park,0.5487462878227234
A man is jamming with a guitar,A man is playing guitar by the beach,0.6068985462188721
A man is jamming with a guitar,A man is playing a red guitar,0.6315577030181885
A man is jamming with a guitar,A man is playing a shiny guitar,0.6479095220565796
A man is jamming with a guitar,A man is playing a worn-out guitar,0.654252290725708
A man is jamming with a guitar,A man is playing a vintage guitar,0.5972511768341064
A man is jamming with a guitar,A man is playing a new guitar,0.650618314743042
A man is jamming with a guitar,A man is tuning and playing a guitar,0.6661414504051208
A man is jamming with a guitar,A man is learning to play the guitar,0.6542690992355347
A man is jamming with a guitar,A man is practicing with a guitar,0.7501824498176575
A man is jamming with a guitar,A man is rehearsing on the guitar,0.66947340965271
A man is jamming with a guitar,A man is strumming chords on a guitar,0.6435180902481079
A man is jamming with a guitar,A man is fingerpicking on the guitar,0.6138353943824768
A man is jamming with a guitar,A man is using a pick to play the guitar,0.618887186050415
A man is jamming with a guitar,A man is playing a guitar for fun,0.6720707416534424
A man is jamming with a guitar,A man is playing a guitar for an audience,0.6051464080810547
A man is jamming with a guitar,A man is playing a guitar to entertain,0.6666251420974731
A man is jamming with a guitar,A man is playing guitar for a crowd,0.6179462671279907
A man is jamming with a guitar,A man is playing guitar for a friend,0.5837008953094482
A man is jamming with a guitar,A man is playing guitar with emotion,0.6368381977081299
A man is jamming with a guitar,A man is playing guitar with intensity,0.692333459854126
A man is jamming with a guitar,A man is playing guitar in the rain,0.5098659992218018
A man is jamming with a guitar,A man is playing guitar under the sun,0.5309816598892212
A man is jamming with a guitar,A man is playing guitar in the spotlight,0.5801617503166199
A man is jamming with a guitar,A man is playing guitar in the background,0.6689714789390564
A man is jamming with a guitar,A man is recording while playing guitar,0.6730886101722717
A man is jamming with a guitar,A man is being filmed playing the guitar,0.5802609920501709
A man is jamming with a guitar,A man is playing guitar for a video,0.5945950746536255
A man is jamming with a guitar,A man is playing a song on his guitar,0.710381031036377
A man is jamming with a guitar,A man is playing his favorite guitar,0.6621302962303162
A man is jamming with a guitar,A man is playing a familiar tune on guitar,0.6345369219779968
A man is jamming with a guitar,A man is playing music with a guitar,0.7923914194107056
A man is jamming with a guitar,A man is lost in playing the guitar,0.5913698673248291
A man is jamming with a guitar,A man is immersed in guitar playing,0.6942026615142822
A man is jamming with a guitar,A man is fully engaged playing guitar,0.6749373078346252
A man is jamming with a guitar,A man is improvising on the guitar,0.7152450680732727
A man is jamming with a guitar,A man is accompanying vocals on the guitar,0.6268559098243713
A man is jamming with a guitar,A man is playing rhythm guitar,0.744023323059082
A man is jamming with a guitar,A man is playing lead guitar,0.6123834252357483
A man is jamming with a guitar,A man is playing the guitar with style,0.7192642092704773
A man is jamming with a guitar,A man is playing the guitar confidently,0.638634443283081
A man is jamming with a guitar,A man is playing the guitar effortlessly,0.655665397644043
A man is jamming with a guitar,A man is playing the guitar alone,0.5880610346794128
A man is jamming with a guitar,A man is playing the guitar with others,0.630810022354126
A man is jamming with a guitar,A man is playing the guitar in a band,0.6467151641845703
A man is jamming with a guitar,A man is playing the guitar next to a fire,0.5494585037231445
A man is jamming with a guitar,A man is playing the guitar near a window,0.5886105895042419
A man is playing a solo on the guitar,A man is playing a guitar,0.7719552516937256
A man is playing a solo on the guitar,A man is playing the guitar,0.7714701890945435
A man is playing a solo on the guitar,A guy is playing a guitar,0.7045760154724121
A man is playing a solo on the guitar,A guy is playing the guitar,0.7018667459487915
A man is playing a solo on the guitar,The man is playing a guitar,0.7606333494186401
A man is playing a solo on the guitar,The man is playing the guitar,0.7548688054084778
A man is playing a solo on the guitar,A man is strumming a guitar,0.6424469947814941
A man is playing a solo on the guitar,A man is strumming the guitar,0.6375805139541626
A man is playing a solo on the guitar,A man is playing an electric guitar,0.679856538772583
A man is playing a solo on the guitar,A man is playing the electric guitar,0.6768010854721069
A man is playing a solo on the guitar,A man is playing acoustic guitar,0.7166954278945923
A man is playing a solo on the guitar,A man is playing the acoustic guitar,0.7169825434684753
A man is playing a solo on the guitar,A man is performing with a guitar,0.7584775686264038
A man is playing a solo on the guitar,A man is performing with the guitar,0.76326984167099
A man is playing a solo on the guitar,A musician is playing a guitar,0.6828510761260986
A man is playing a solo on the guitar,A musician is playing the guitar,0.6856689453125
A man is playing a solo on the guitar,A man plays a guitar,0.7535306215286255
A man is playing a solo on the guitar,A man plays the guitar,0.755753755569458
A man is playing a solo on the guitar,A man is holding a guitar and playing,0.7136074304580688
A man is playing a solo on the guitar,A man is plucking a guitar,0.6087814569473267
A man is playing a solo on the guitar,A man is playing music on a guitar,0.7563303112983704
A man is playing a solo on the guitar,A man is playing music on the guitar,0.7610135078430176
A man is playing a solo on the guitar,A man is playing a song on the guitar,0.7484259605407715
A man is playing a solo on the guitar,A man is playing a tune on the guitar,0.7107065916061401
A man is playing a solo on the guitar,A man is using a guitar to play music,0.7490713596343994
A man is playing a solo on the guitar,A man is jamming on the guitar,0.6484779715538025
A man is playing a solo on the guitar,A man is jamming with a guitar,0.6496964693069458
A man is playing a solo on the guitar,A man is playing a solo on the guitar,1.0000001192092896
A man is playing a solo on the guitar,A man is playing chords on the guitar,0.6792696714401245
A man is playing a solo on the guitar,A man is playing riffs on a guitar,0.6713728904724121
A man is playing a solo on the guitar,A man is playing softly on a guitar,0.6376333236694336
A man is playing a solo on the guitar,A man is playing loudly on a guitar,0.6166290044784546
A man is playing a solo on the guitar,A man is playing blues on a guitar,0.6166887283325195
A man is playing a solo on the guitar,A man is playing jazz on a guitar,0.5468876957893372
A man is playing a solo on the guitar,A man is playing rock music on a guitar,0.6724115610122681
A man is playing a solo on the guitar,A man is playing a melody on the guitar,0.6838985681533813
A man is playing a solo on the guitar,A man is playing the guitar in a room,0.566932201385498
A man is playing a solo on the guitar,A man is playing the guitar outside,0.6948801279067993
A man is playing a solo on the guitar,A man is playing the guitar on stage,0.6137863993644714
A man is playing a solo on the guitar,A man is playing the guitar at a concert,0.5898030996322632
A man is playing a solo on the guitar,A man is playing a guitar on the street,0.6176042556762695
A man is playing a solo on the guitar,A man is sitting and playing a guitar,0.6748365163803101
A man is playing a solo on the guitar,A man is standing and playing a guitar,0.7134329080581665
A man is playing a solo on the guitar,A man is casually playing a guitar,0.7298375964164734
A man is playing a solo on the guitar,A man is expertly playing the guitar,0.709236741065979
A man is playing a solo on the guitar,A man is skillfully playing a guitar,0.7341359257698059
A man is playing a solo on the guitar,A man is gently playing a guitar,0.6532338857650757
A man is playing a solo on the guitar,A man is passionately playing the guitar,0.6849756240844727
A man is playing a solo on the guitar,A man is happily playing a guitar,0.651688814163208
A man is playing a solo on the guitar,A man is focused while playing the guitar,0.6962184906005859
A man is playing a solo on the guitar,A male guitarist is playing a guitar,0.6879098415374756
A man is playing a solo on the guitar,A male guitarist is playing the guitar,0.6827981472015381
A man is playing a solo on the guitar,A man is playing a guitar at home,0.6038105487823486
A man is playing a solo on the guitar,A man is playing a guitar in the park,0.5264523029327393
A man is playing a solo on the guitar,A man is playing guitar by the beach,0.6269943714141846
A man is playing a solo on the guitar,A man is playing a red guitar,0.6238692402839661
A man is playing a solo on the guitar,A man is playing a shiny guitar,0.6122500896453857
A man is playing a solo on the guitar,A man is playing a worn-out guitar,0.6329526901245117
A man is playing a solo on the guitar,A man is playing a vintage guitar,0.5793318748474121
A man is playing a solo on the guitar,A man is playing a new guitar,0.6510462760925293
A man is playing a solo on the guitar,A man is tuning and playing a guitar,0.6437358856201172
A man is playing a solo on the guitar,A man is learning to play the guitar,0.6213358640670776
A man is playing a solo on the guitar,A man is practicing with a guitar,0.6674515008926392
A man is playing a solo on the guitar,A man is rehearsing on the guitar,0.6196728944778442
A man is playing a solo on the guitar,A man is strumming chords on a guitar,0.5793107748031616
A man is playing a solo on the guitar,A man is fingerpicking on the guitar,0.5722869634628296
A man is playing a solo on the guitar,A man is using a pick to play the guitar,0.5943315029144287
A man is playing a solo on the guitar,A man is playing a guitar for fun,0.6918227672576904
A man is playing a solo on the guitar,A man is playing a guitar for an audience,0.6241806745529175
A man is playing a solo on the guitar,A man is playing a guitar to entertain,0.6773265600204468
A man is playing a solo on the guitar,A man is playing guitar for a crowd,0.6702121496200562
A man is playing a solo on the guitar,A man is playing guitar for a friend,0.5699124336242676
A man is playing a solo on the guitar,A man is playing guitar with emotion,0.611186146736145
A man is playing a solo on the guitar,A man is playing guitar with intensity,0.666539192199707
A man is playing a solo on the guitar,A man is playing guitar in the rain,0.4648594856262207
A man is playing a solo on the guitar,A man is playing guitar under the sun,0.5568463802337646
A man is playing a solo on the guitar,A man is playing guitar in the spotlight,0.6184266805648804
A man is playing a solo on the guitar,A man is playing guitar in the background,0.7071504592895508
A man is playing a solo on the guitar,A man is recording while playing guitar,0.6589279174804688
A man is playing a solo on the guitar,A man is being filmed playing the guitar,0.619699239730835
A man is playing a solo on the guitar,A man is playing guitar for a video,0.6017659306526184
A man is playing a solo on the guitar,A man is playing a song on his guitar,0.7526155710220337
A man is playing a solo on the guitar,A man is playing his favorite guitar,0.6915146112442017
A man is playing a solo on the guitar,A man is playing a familiar tune on guitar,0.665002167224884
A man is playing a solo on the guitar,A man is playing music with a guitar,0.7590086460113525
A man is playing a solo on the guitar,A man is lost in playing the guitar,0.6173235177993774
A man is playing a solo on the guitar,A man is immersed in guitar playing,0.6744323968887329
A man is playing a solo on the guitar,A man is fully engaged playing guitar,0.6278386116027832
A man is playing a solo on the guitar,A man is improvising on the guitar,0.7079789042472839
A man is playing a solo on the guitar,A man is accompanying vocals on the guitar,0.6358754634857178
A man is playing a solo on the guitar,A man is playing rhythm guitar,0.6584329605102539
A man is playing a solo on the guitar,A man is playing lead guitar,0.6782684326171875
A man is playing a solo on the guitar,A man is playing the guitar with style,0.7071662545204163
A man is playing a solo on the guitar,A man is playing the guitar confidently,0.6655076742172241
A man is playing a solo on the guitar,A man is playing the guitar effortlessly,0.7058327198028564
A man is playing a solo on the guitar,A man is playing the guitar alone,0.8322844505310059
A man is playing a solo on the guitar,A man is playing the guitar with others,0.7070673704147339
A man is playing a solo on the guitar,A man is playing the guitar in a band,0.6590294241905212
A man is playing a solo on the guitar,A man is playing the guitar next to a fire,0.5089854001998901
A man is playing a solo on the guitar,A man is playing the guitar near a window,0.5537377595901489
A man is playing chords on the guitar,A man is playing a guitar,0.8391996622085571
A man is playing chords on the guitar,A man is playing the guitar,0.843192458152771
A man is playing chords on the guitar,A guy is playing a guitar,0.7893261909484863
A man is playing chords on the guitar,A guy is playing the guitar,0.7883816957473755
A man is playing chords on the guitar,The man is playing a guitar,0.8260968923568726
A man is playing chords on the guitar,The man is playing the guitar,0.8217929601669312
A man is playing chords on the guitar,A man is strumming a guitar,0.7222393751144409
A man is playing chords on the guitar,A man is strumming the guitar,0.7215714454650879
A man is playing chords on the guitar,A man is playing an electric guitar,0.7295787334442139
A man is playing chords on the guitar,A man is playing the electric guitar,0.7247158288955688
A man is playing chords on the guitar,A man is playing acoustic guitar,0.7661893367767334
A man is playing chords on the guitar,A man is playing the acoustic guitar,0.7584109306335449
A man is playing chords on the guitar,A man is performing with a guitar,0.7478704452514648
A man is playing chords on the guitar,A man is performing with the guitar,0.7593950033187866
A man is playing chords on the guitar,A musician is playing a guitar,0.7236289978027344
A man is playing chords on the guitar,A musician is playing the guitar,0.7278576493263245
A man is playing chords on the guitar,A man plays a guitar,0.8285391330718994
A man is playing chords on the guitar,A man plays the guitar,0.8367115259170532
A man is playing chords on the guitar,A man is holding a guitar and playing,0.7539352178573608
A man is playing chords on the guitar,A man is plucking a guitar,0.6536253094673157
A man is playing chords on the guitar,A man is playing music on a guitar,0.8302217721939087
A man is playing chords on the guitar,A man is playing music on the guitar,0.8374333381652832
A man is playing chords on the guitar,A man is playing a song on the guitar,0.8144861459732056
A man is playing chords on the guitar,A man is playing a tune on the guitar,0.7526171207427979
A man is playing chords on the guitar,A man is using a guitar to play music,0.8170908689498901
A man is playing chords on the guitar,A man is jamming on the guitar,0.68890380859375
A man is playing chords on the guitar,A man is jamming with a guitar,0.6550663709640503
A man is playing chords on the guitar,A man is playing a solo on the guitar,0.6792696714401245
A man is playing chords on the guitar,A man is playing chords on the guitar,1.000000238418579
A man is playing chords on the guitar,A man is playing riffs on a guitar,0.6740735173225403
A man is playing chords on the guitar,A man is playing softly on a guitar,0.6814324855804443
A man is playing chords on the guitar,A man is playing loudly on a guitar,0.6450920701026917
A man is playing chords on the guitar,A man is playing blues on a guitar,0.6458792686462402
A man is playing chords on the guitar,A man is playing jazz on a guitar,0.6103735566139221
A man is playing chords on the guitar,A man is playing rock music on a guitar,0.739627480506897
A man is playing chords on the guitar,A man is playing a melody on the guitar,0.7276290655136108
A man is playing chords on the guitar,A man is playing the guitar in a room,0.5918166637420654
A man is playing chords on the guitar,A man is playing the guitar outside,0.7544457912445068
A man is playing chords on the guitar,A man is playing the guitar on stage,0.6366982460021973
A man is playing chords on the guitar,A man is playing the guitar at a concert,0.6044646501541138
A man is playing chords on the guitar,A man is playing a guitar on the street,0.663166880607605
A man is playing chords on the guitar,A man is sitting and playing a guitar,0.7549034953117371
A man is playing chords on the guitar,A man is standing and playing a guitar,0.703056812286377
A man is playing chords on the guitar,A man is casually playing a guitar,0.7566983699798584
A man is playing chords on the guitar,A man is expertly playing the guitar,0.7903323173522949
A man is playing chords on the guitar,A man is skillfully playing a guitar,0.8131653070449829
A man is playing chords on the guitar,A man is gently playing a guitar,0.7230210900306702
A man is playing chords on the guitar,A man is passionately playing the guitar,0.741048276424408
A man is playing chords on the guitar,A man is happily playing a guitar,0.7160817384719849
A man is playing chords on the guitar,A man is focused while playing the guitar,0.7519258260726929
A man is playing chords on the guitar,A male guitarist is playing a guitar,0.7792259454727173
A man is playing chords on the guitar,A male guitarist is playing the guitar,0.773381233215332
A man is playing chords on the guitar,A man is playing a guitar at home,0.5949195623397827
A man is playing chords on the guitar,A man is playing a guitar in the park,0.5844717025756836
A man is playing chords on the guitar,A man is playing guitar by the beach,0.6775869131088257
A man is playing chords on the guitar,A man is playing a red guitar,0.6857373714447021
A man is playing chords on the guitar,A man is playing a shiny guitar,0.6741598844528198
A man is playing chords on the guitar,A man is playing a worn-out guitar,0.6763879656791687
A man is playing chords on the guitar,A man is playing a vintage guitar,0.6565853357315063
A man is playing chords on the guitar,A man is playing a new guitar,0.6965405941009521
A man is playing chords on the guitar,A man is tuning and playing a guitar,0.6843445301055908
A man is playing chords on the guitar,A man is learning to play the guitar,0.7275012731552124
A man is playing chords on the guitar,A man is practicing with a guitar,0.6965919733047485
A man is playing chords on the guitar,A man is rehearsing on the guitar,0.6491049528121948
A man is playing chords on the guitar,A man is strumming chords on a guitar,0.8544214963912964
A man is playing chords on the guitar,A man is fingerpicking on the guitar,0.655112087726593
A man is playing chords on the guitar,A man is using a pick to play the guitar,0.660891056060791
A man is playing chords on the guitar,A man is playing a guitar for fun,0.7802413702011108
A man is playing chords on the guitar,A man is playing a guitar for an audience,0.6404733657836914
A man is playing chords on the guitar,A man is playing a guitar to entertain,0.7547725439071655
A man is playing chords on the guitar,A man is playing guitar for a crowd,0.6429580450057983
A man is playing chords on the guitar,A man is playing guitar for a friend,0.6029526591300964
A man is playing chords on the guitar,A man is playing guitar with emotion,0.6858586668968201
A man is playing chords on the guitar,A man is playing guitar with intensity,0.7155491709709167
A man is playing chords on the guitar,A man is playing guitar in the rain,0.5333601236343384
A man is playing chords on the guitar,A man is playing guitar under the sun,0.5958071947097778
A man is playing chords on the guitar,A man is playing guitar in the spotlight,0.6248070001602173
A man is playing chords on the guitar,A man is playing guitar in the background,0.7109743356704712
A man is playing chords on the guitar,A man is recording while playing guitar,0.6678447723388672
A man is playing chords on the guitar,A man is being filmed playing the guitar,0.6427551507949829
A man is playing chords on the guitar,A man is playing guitar for a video,0.6760793924331665
A man is playing chords on the guitar,A man is playing a song on his guitar,0.8076932430267334
A man is playing chords on the guitar,A man is playing his favorite guitar,0.7449856996536255
A man is playing chords on the guitar,A man is playing a familiar tune on guitar,0.6891990900039673
A man is playing chords on the guitar,A man is playing music with a guitar,0.8033908009529114
A man is playing chords on the guitar,A man is lost in playing the guitar,0.6395535469055176
A man is playing chords on the guitar,A man is immersed in guitar playing,0.7539573907852173
A man is playing chords on the guitar,A man is fully engaged playing guitar,0.7034648656845093
A man is playing chords on the guitar,A man is improvising on the guitar,0.680732250213623
A man is playing chords on the guitar,A man is accompanying vocals on the guitar,0.6138674020767212
A man is playing chords on the guitar,A man is playing rhythm guitar,0.6738170981407166
A man is playing chords on the guitar,A man is playing lead guitar,0.6668832302093506
A man is playing chords on the guitar,A man is playing the guitar with style,0.7438929080963135
A man is playing chords on the guitar,A man is playing the guitar confidently,0.6631964445114136
A man is playing chords on the guitar,A man is playing the guitar effortlessly,0.6609160900115967
A man is playing chords on the guitar,A man is playing the guitar alone,0.6062976121902466
A man is playing chords on the guitar,A man is playing the guitar with others,0.6614305973052979
A man is playing chords on the guitar,A man is playing the guitar in a band,0.6593489646911621
A man is playing chords on the guitar,A man is playing the guitar next to a fire,0.5439087152481079
A man is playing chords on the guitar,A man is playing the guitar near a window,0.5803917646408081
A man is playing riffs on a guitar,A man is playing a guitar,0.7681871652603149
A man is playing riffs on a guitar,A man is playing the guitar,0.7549861669540405
A man is playing riffs on a guitar,A guy is playing a guitar,0.7015185356140137
A man is playing riffs on a guitar,A guy is playing the guitar,0.6866551637649536
A man is playing riffs on a guitar,The man is playing a guitar,0.7526612281799316
A man is playing riffs on a guitar,The man is playing the guitar,0.7316750288009644
A man is playing riffs on a guitar,A man is strumming a guitar,0.6390812397003174
A man is playing riffs on a guitar,A man is strumming the guitar,0.6246799230575562
A man is playing riffs on a guitar,A man is playing an electric guitar,0.6553683280944824
A man is playing riffs on a guitar,A man is playing the electric guitar,0.6433378458023071
A man is playing riffs on a guitar,A man is playing acoustic guitar,0.7046257257461548
A man is playing riffs on a guitar,A man is playing the acoustic guitar,0.6968479156494141
A man is playing riffs on a guitar,A man is performing with a guitar,0.7316116690635681
A man is playing riffs on a guitar,A man is performing with the guitar,0.7254781723022461
A man is playing riffs on a guitar,A musician is playing a guitar,0.6472238302230835
A man is playing riffs on a guitar,A musician is playing the guitar,0.6425057649612427
A man is playing riffs on a guitar,A man plays a guitar,0.765713095664978
A man is playing riffs on a guitar,A man plays the guitar,0.7582396864891052
A man is playing riffs on a guitar,A man is holding a guitar and playing,0.7152138948440552
A man is playing riffs on a guitar,A man is plucking a guitar,0.5925377607345581
A man is playing riffs on a guitar,A man is playing music on a guitar,0.7726334929466248
A man is playing riffs on a guitar,A man is playing music on the guitar,0.7650095820426941
A man is playing riffs on a guitar,A man is playing a song on the guitar,0.7557523250579834
A man is playing riffs on a guitar,A man is playing a tune on the guitar,0.7522270679473877
A man is playing riffs on a guitar,A man is using a guitar to play music,0.7461638450622559
A man is playing riffs on a guitar,A man is jamming on the guitar,0.7116889953613281
A man is playing riffs on a guitar,A man is jamming with a guitar,0.6900967359542847
A man is playing riffs on a guitar,A man is playing a solo on the guitar,0.6713728904724121
A man is playing riffs on a guitar,A man is playing chords on the guitar,0.6740735173225403
A man is playing riffs on a guitar,A man is playing riffs on a guitar,1.0000001192092896
A man is playing riffs on a guitar,A man is playing softly on a guitar,0.6075474619865417
A man is playing riffs on a guitar,A man is playing loudly on a guitar,0.5831238031387329
A man is playing riffs on a guitar,A man is playing blues on a guitar,0.6134459972381592
A man is playing riffs on a guitar,A man is playing jazz on a guitar,0.5658732056617737
A man is playing riffs on a guitar,A man is playing rock music on a guitar,0.721798300743103
A man is playing riffs on a guitar,A man is playing a melody on the guitar,0.697250247001648
A man is playing riffs on a guitar,A man is playing the guitar in a room,0.5238426923751831
A man is playing riffs on a guitar,A man is playing the guitar outside,0.6730203628540039
A man is playing riffs on a guitar,A man is playing the guitar on stage,0.6163907051086426
A man is playing riffs on a guitar,A man is playing the guitar at a concert,0.5205071568489075
A man is playing riffs on a guitar,A man is playing a guitar on the street,0.6344258785247803
A man is playing riffs on a guitar,A man is sitting and playing a guitar,0.6793622970581055
A man is playing riffs on a guitar,A man is standing and playing a guitar,0.6437162160873413
A man is playing riffs on a guitar,A man is casually playing a guitar,0.701200008392334
A man is playing riffs on a guitar,A man is expertly playing the guitar,0.7196974754333496
A man is playing riffs on a guitar,A man is skillfully playing a guitar,0.7410674095153809
A man is playing riffs on a guitar,A man is gently playing a guitar,0.6287174224853516
A man is playing riffs on a guitar,A man is passionately playing the guitar,0.6544439792633057
A man is playing riffs on a guitar,A man is happily playing a guitar,0.6041707992553711
A man is playing riffs on a guitar,A man is focused while playing the guitar,0.6808464527130127
A man is playing riffs on a guitar,A male guitarist is playing a guitar,0.6774654388427734
A man is playing riffs on a guitar,A male guitarist is playing the guitar,0.6653562784194946
A man is playing riffs on a guitar,A man is playing a guitar at home,0.5421778559684753
A man is playing riffs on a guitar,A man is playing a guitar in the park,0.5298075079917908
A man is playing riffs on a guitar,A man is playing guitar by the beach,0.58539879322052
A man is playing riffs on a guitar,A man is playing a red guitar,0.6268919706344604
A man is playing riffs on a guitar,A man is playing a shiny guitar,0.6200875043869019
A man is playing riffs on a guitar,A man is playing a worn-out guitar,0.6430444717407227
A man is playing riffs on a guitar,A man is playing a vintage guitar,0.6097713708877563
A man is playing riffs on a guitar,A man is playing a new guitar,0.6365355253219604
A man is playing riffs on a guitar,A man is tuning and playing a guitar,0.6721047759056091
A man is playing riffs on a guitar,A man is learning to play the guitar,0.6130125522613525
A man is playing riffs on a guitar,A man is practicing with a guitar,0.6462846994400024
A man is playing riffs on a guitar,A man is rehearsing on the guitar,0.6443180441856384
A man is playing riffs on a guitar,A man is strumming chords on a guitar,0.5845693945884705
A man is playing riffs on a guitar,A man is fingerpicking on the guitar,0.5924453735351562
A man is playing riffs on a guitar,A man is using a pick to play the guitar,0.6102778911590576
A man is playing riffs on a guitar,A man is playing a guitar for fun,0.7120217084884644
A man is playing riffs on a guitar,A man is playing a guitar for an audience,0.646190345287323
A man is playing riffs on a guitar,A man is playing a guitar to entertain,0.7058890461921692
A man is playing riffs on a guitar,A man is playing guitar for a crowd,0.622085452079773
A man is playing riffs on a guitar,A man is playing guitar for a friend,0.5334682464599609
A man is playing riffs on a guitar,A man is playing guitar with emotion,0.6368249654769897
A man is playing riffs on a guitar,A man is playing guitar with intensity,0.6743584871292114
A man is playing riffs on a guitar,A man is playing guitar in the rain,0.5179980993270874
A man is playing riffs on a guitar,A man is playing guitar under the sun,0.5321913957595825
A man is playing riffs on a guitar,A man is playing guitar in the spotlight,0.643254280090332
A man is playing riffs on a guitar,A man is playing guitar in the background,0.6563597917556763
A man is playing riffs on a guitar,A man is recording while playing guitar,0.6545016169548035
A man is playing riffs on a guitar,A man is being filmed playing the guitar,0.640099048614502
A man is playing riffs on a guitar,A man is playing guitar for a video,0.6359637975692749
A man is playing riffs on a guitar,A man is playing a song on his guitar,0.7557602524757385
A man is playing riffs on a guitar,A man is playing his favorite guitar,0.6513535976409912
A man is playing riffs on a guitar,A man is playing a familiar tune on guitar,0.6895080804824829
A man is playing riffs on a guitar,A man is playing music with a guitar,0.7415063381195068
A man is playing riffs on a guitar,A man is lost in playing the guitar,0.5484634637832642
A man is playing riffs on a guitar,A man is immersed in guitar playing,0.6611923575401306
A man is playing riffs on a guitar,A man is fully engaged playing guitar,0.6181065440177917
A man is playing riffs on a guitar,A man is improvising on the guitar,0.6773133873939514
A man is playing riffs on a guitar,A man is accompanying vocals on the guitar,0.5965503454208374
A man is playing riffs on a guitar,A man is playing rhythm guitar,0.6678051948547363
A man is playing riffs on a guitar,A man is playing lead guitar,0.5679976940155029
A man is playing riffs on a guitar,A man is playing the guitar with style,0.7235012054443359
A man is playing riffs on a guitar,A man is playing the guitar confidently,0.6326797008514404
A man is playing riffs on a guitar,A man is playing the guitar effortlessly,0.6217139363288879
A man is playing riffs on a guitar,A man is playing the guitar alone,0.5397948622703552
A man is playing riffs on a guitar,A man is playing the guitar with others,0.6164023876190186
A man is playing riffs on a guitar,A man is playing the guitar in a band,0.6591482758522034
A man is playing riffs on a guitar,A man is playing the guitar next to a fire,0.518990159034729
A man is playing riffs on a guitar,A man is playing the guitar near a window,0.5314743518829346
A man is playing softly on a guitar,A man is playing a guitar,0.8058133125305176
A man is playing softly on a guitar,A man is playing the guitar,0.7941727638244629
A man is playing softly on a guitar,A guy is playing a guitar,0.762999415397644
A man is playing softly on a guitar,A guy is playing the guitar,0.750608503818512
A man is playing softly on a guitar,The man is playing a guitar,0.7815936207771301
A man is playing softly on a guitar,The man is playing the guitar,0.7637243270874023
A man is playing softly on a guitar,A man is strumming a guitar,0.647341787815094
A man is playing softly on a guitar,A man is strumming the guitar,0.6387909650802612
A man is playing softly on a guitar,A man is playing an electric guitar,0.710673451423645
A man is playing softly on a guitar,A man is playing the electric guitar,0.6984041929244995
A man is playing softly on a guitar,A man is playing acoustic guitar,0.7734383344650269
A man is playing softly on a guitar,A man is playing the acoustic guitar,0.7667276859283447
A man is playing softly on a guitar,A man is performing with a guitar,0.7327998876571655
A man is playing softly on a guitar,A man is performing with the guitar,0.7287477254867554
A man is playing softly on a guitar,A musician is playing a guitar,0.7037984132766724
A man is playing softly on a guitar,A musician is playing the guitar,0.6987124681472778
A man is playing softly on a guitar,A man plays a guitar,0.7902927398681641
A man is playing softly on a guitar,A man plays the guitar,0.7837167978286743
A man is playing softly on a guitar,A man is holding a guitar and playing,0.7554664015769958
A man is playing softly on a guitar,A man is plucking a guitar,0.6658192873001099
A man is playing softly on a guitar,A man is playing music on a guitar,0.7959252595901489
A man is playing softly on a guitar,A man is playing music on the guitar,0.7897489070892334
A man is playing softly on a guitar,A man is playing a song on the guitar,0.7641112804412842
A man is playing softly on a guitar,A man is playing a tune on the guitar,0.7213906645774841
A man is playing softly on a guitar,A man is using a guitar to play music,0.7743713855743408
A man is playing softly on a guitar,A man is jamming on the guitar,0.6689073443412781
A man is playing softly on a guitar,A man is jamming with a guitar,0.6545599699020386
A man is playing softly on a guitar,A man is playing a solo on the guitar,0.6376333236694336
A man is playing softly on a guitar,A man is playing chords on the guitar,0.6814324855804443
A man is playing softly on a guitar,A man is playing riffs on a guitar,0.6075474619865417
A man is playing softly on a guitar,A man is playing softly on a guitar,1.0
A man is playing softly on a guitar,A man is playing loudly on a guitar,0.7492241263389587
A man is playing softly on a guitar,A man is playing blues on a guitar,0.625676155090332
