sentence1,sentence2,similarity,is_similar
The bicycle chain slipped off during the uphill climb.,He jumped a ramp on his bicycle at the skatepark.,0.3151319921016693,False
The bicycle chain slipped off during the uphill climb.,The bicycle bell echoed through the narrow alley.,0.17937326431274414,False
The bicycle chain slipped off during the uphill climb.,His old bicycle still rides like new.,0.2848215103149414,False
The bicycle chain slipped off during the uphill climb.,The bicycle leaned awkwardly against the fence.,0.3795246481895447,False
The bicycle chain slipped off during the uphill climb.,She found a bicycle route that avoided traffic.,0.3745996356010437,False
The bicycle chain slipped off during the uphill climb.,The tandem bicycle made them laugh as they wobbled together.,0.35126394033432007,False
The bicycle chain slipped off during the uphill climb.,He bought a secondhand bicycle for a good price.,0.2659485936164856,False
The bicycle chain slipped off during the uphill climb.,The bicycle frame cracked during the crash.,0.3903149366378784,False
The bicycle chain slipped off during the uphill climb.,A squirrel darted in front of his bicycle.,0.2848602831363678,False
The bicycle chain slipped off during the uphill climb.,The girl’s bicycle had training wheels on it.,0.35600507259368896,False
The bicycle chain slipped off during the uphill climb.,The bicycle's front tire was completely flat.,0.4247508645057678,False
The bicycle chain slipped off during the uphill climb.,A bicycle messenger delivered the package right on time.,0.2271375060081482,False
The bicycle chain slipped off during the uphill climb.,He repaired the bicycle with a multitool.,0.3564697504043579,False
The bicycle chain slipped off during the uphill climb.,Her bicycle had gears that shifted effortlessly.,0.4679732322692871,False
The bicycle chain slipped off during the uphill climb.,The new bicycle trail opened last weekend.,0.2539006173610687,False
The bicycle chain slipped off during the uphill climb.,They rode their bicycles along the beach.,0.3069685399532318,False
The bicycle chain slipped off during the uphill climb.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.1639782190322876,False
The bicycle chain slipped off during the uphill climb.,His mountain bicycle handled rough terrain with ease.,0.38617101311683655,False
The bicycle chain slipped off during the uphill climb.,She carried her bicycle up the stairs.,0.4641067087650299,False
The bicycle chain slipped off during the uphill climb.,The bicycle horn honked loudly in the busy street.,0.2476080358028412,False
The bicycle chain slipped off during the uphill climb.,The bicycle shop was offering tune-up discounts.,0.2578166127204895,False
The bicycle chain slipped off during the uphill climb.,He wrapped his bicycle in lights for the night ride.,0.3034294843673706,False
The bicycle chain slipped off during the uphill climb.,A bicycle shadow followed him across the sidewalk.,0.2786538898944855,False
The bicycle chain slipped off during the uphill climb.,Her favorite childhood memory was learning to ride a bicycle.,0.30448096990585327,False
The bicycle chain slipped off during the uphill climb.,The bicycle path was blocked by a fallen tree.        ,0.5830561518669128,True
The bicycle chain slipped off during the uphill climb.,They took a selfie with their bicycles in front of the sunset.,0.191322922706604,False
The bicycle chain slipped off during the uphill climb.,The bicycle spun out on the gravel.,0.42828935384750366,False
The bicycle chain slipped off during the uphill climb.,His bicycle commute was faster than driving.,0.2727636694908142,False
The bicycle chain slipped off during the uphill climb.,"The bicycle lay quietly in the grass, waiting for its next ride",0.23418006300926208,False
He stored his bicycle in the garage next to the lawnmower.,She rode her bicycle through the park every morning.,0.36561083793640137,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle leaned against the old oak tree.,0.3021894693374634,False
He stored his bicycle in the garage next to the lawnmower.,He fixed a flat tire on his bicycle after school.,0.4773297905921936,False
He stored his bicycle in the garage next to the lawnmower.,The red bicycle was a birthday gift from his grandparents.,0.4319484233856201,False
He stored his bicycle in the garage next to the lawnmower.,They went on a bicycle tour across Europe.,0.26495346426963806,False
He stored his bicycle in the garage next to the lawnmower.,Her bicycle had a basket full of flowers.,0.3689340651035309,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle chain slipped off during the uphill climb.,0.2798718214035034,False
He stored his bicycle in the garage next to the lawnmower.,He stored his bicycle in the garage next to the lawnmower.,1.0,True
He stored his bicycle in the garage next to the lawnmower.,A new bicycle can be quite expensive.,0.3105841279029846,False
He stored his bicycle in the garage next to the lawnmower.,The child learned to ride a bicycle without training wheels.,0.2889835238456726,False
He stored his bicycle in the garage next to the lawnmower.,She bought a folding bicycle for her commute.,0.436837375164032,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle path follows the river all the way downtown.,0.26874884963035583,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle bell rang from around the corner.,0.3720030188560486,False
He stored his bicycle in the garage next to the lawnmower.,His bicycle had glowing LED lights on the spokes.,0.4300980269908905,False
He stored his bicycle in the garage next to the lawnmower.,The stolen bicycle was found a week later.,0.47564271092414856,False
He stored his bicycle in the garage next to the lawnmower.,I rode my bicycle to the library.,0.4085833728313446,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle repair shop opened near the university.,0.3649466633796692,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle race drew a large crowd.,0.17566272616386414,False
He stored his bicycle in the garage next to the lawnmower.,He balanced carefully as he mounted the bicycle.,0.4546683430671692,False
He stored his bicycle in the garage next to the lawnmower.,The old bicycle had rust on the frame.,0.40803033113479614,False
He stored his bicycle in the garage next to the lawnmower.,She wore a helmet while riding her bicycle.,0.32244932651519775,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle courier sped past us on the sidewalk.,0.2771981954574585,False
He stored his bicycle in the garage next to the lawnmower.,The tandem bicycle looked like a lot of fun.,0.309203565120697,False
He stored his bicycle in the garage next to the lawnmower.,We rented bicycles and explored the countryside.,0.35167062282562256,False
He stored his bicycle in the garage next to the lawnmower.,His bicycle chain snapped mid-ride.,0.45431238412857056,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle trail led deep into the forest.,0.27976298332214355,False
He stored his bicycle in the garage next to the lawnmower.,Her bicycle had pink streamers on the handlebars.,0.29839956760406494,False
He stored his bicycle in the garage next to the lawnmower.,The museum displayed a vintage penny-farthing bicycle.,0.3782787322998047,False
He stored his bicycle in the garage next to the lawnmower.,I locked my bicycle to the rack outside the café.,0.4212396740913391,False
He stored his bicycle in the garage next to the lawnmower.,The boy's first bicycle was bright green.,0.341266393661499,False
He stored his bicycle in the garage next to the lawnmower.,He performed a trick on his BMX bicycle.,0.5217880010604858,True
He stored his bicycle in the garage next to the lawnmower.,She used her bicycle to get to work every day.,0.40424251556396484,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle tire squeaked as it turned.,0.2949361801147461,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle frame was made of lightweight carbon fiber.,0.24563339352607727,False
He stored his bicycle in the garage next to the lawnmower.,He stored his bicycle on a wall-mounted hook.,0.6871783137321472,True
He stored his bicycle in the garage next to the lawnmower.,A bicycle parade rolled down Main Street.,0.2577407658100128,False
He stored his bicycle in the garage next to the lawnmower.,Her bicycle ride was interrupted by a sudden downpour.,0.29622048139572144,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle bell jingled cheerfully.,0.2982593774795532,False
He stored his bicycle in the garage next to the lawnmower.,He rode his bicycle in the annual charity event.,0.487559974193573,False
He stored his bicycle in the garage next to the lawnmower.,The park is a perfect place for a bicycle picnic.,0.2960602045059204,False
He stored his bicycle in the garage next to the lawnmower.,A group of kids raced their bicycles around the block.,0.18089412152767181,False
He stored his bicycle in the garage next to the lawnmower.,She decorated her bicycle with lights for the festival.,0.27357542514801025,False
He stored his bicycle in the garage next to the lawnmower.,The police officer followed the suspect on a bicycle.,0.263378381729126,False
He stored his bicycle in the garage next to the lawnmower.,I found an abandoned bicycle in the alley.,0.4579172134399414,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle helmet is essential for safety.,0.1974150836467743,False
He stored his bicycle in the garage next to the lawnmower.,He modified his bicycle for long-distance touring.,0.48065391182899475,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle ride gave him a sense of freedom.,0.3995966911315918,False
He stored his bicycle in the garage next to the lawnmower.,Her bicycle was stolen from the train station.,0.36924445629119873,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle club meets every Saturday morning.,0.2656354308128357,False
He stored his bicycle in the garage next to the lawnmower.,A man balanced three boxes on the back of his bicycle.,0.38209500908851624,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle trail winds through beautiful scenery.,0.17500388622283936,False
He stored his bicycle in the garage next to the lawnmower.,He added a basket to his bicycle for groceries.,0.5348516702651978,True
He stored his bicycle in the garage next to the lawnmower.,A bicycle pump hung from the garage wall.,0.4909215569496155,False
He stored his bicycle in the garage next to the lawnmower.,His bicycle squeaked with every pedal stroke.,0.370975136756897,False
He stored his bicycle in the garage next to the lawnmower.,She wheeled her bicycle into the elevator.,0.43988627195358276,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle glided smoothly down the hill.,0.3701357841491699,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle license plate hung from the rear fender.,0.31999343633651733,False
He stored his bicycle in the garage next to the lawnmower.,He cleaned the mud off his bicycle after the ride.,0.4279777407646179,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle basket carried a loaf of bread and some apples.,0.42346709966659546,False
He stored his bicycle in the garage next to the lawnmower.,They customized their bicycle with stickers and paint.,0.266984224319458,False
He stored his bicycle in the garage next to the lawnmower.,She replaced the worn-out tires on her bicycle.,0.4204612374305725,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle handlebar grips were peeling.,0.20554959774017334,False
He stored his bicycle in the garage next to the lawnmower.,He coasted downhill on his bicycle with no hands.,0.3783609867095947,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle mechanic tuned up the gears and brakes.,0.3647680878639221,False
He stored his bicycle in the garage next to the lawnmower.,The new bicycle lock is virtually unbreakable.,0.23137018084526062,False
He stored his bicycle in the garage next to the lawnmower.,They donated a bicycle to a local charity.,0.41026854515075684,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle tour lasted five days and covered 200 miles.,0.2654916048049927,False
He stored his bicycle in the garage next to the lawnmower.,He slipped on the wet pavement while riding his bicycle.,0.4193289279937744,False
He stored his bicycle in the garage next to the lawnmower.,Her bicycle horn was shaped like a duck.,0.23765888810157776,False
He stored his bicycle in the garage next to the lawnmower.,The police officer rode a bicycle through the park.,0.30099326372146606,False
He stored his bicycle in the garage next to the lawnmower.,She taught her little brother how to ride a bicycle.,0.39974600076675415,False
He stored his bicycle in the garage next to the lawnmower.,He jumped a ramp on his bicycle at the skatepark.,0.4565492272377014,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle bell echoed through the narrow alley.,0.28477364778518677,False
He stored his bicycle in the garage next to the lawnmower.,His old bicycle still rides like new.,0.4435390830039978,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle leaned awkwardly against the fence.,0.34721243381500244,False
He stored his bicycle in the garage next to the lawnmower.,She found a bicycle route that avoided traffic.,0.32966792583465576,False
He stored his bicycle in the garage next to the lawnmower.,The tandem bicycle made them laugh as they wobbled together.,0.35938870906829834,False
He stored his bicycle in the garage next to the lawnmower.,He bought a secondhand bicycle for a good price.,0.5421069860458374,True
He stored his bicycle in the garage next to the lawnmower.,The bicycle frame cracked during the crash.,0.35345643758773804,False
He stored his bicycle in the garage next to the lawnmower.,A squirrel darted in front of his bicycle.,0.32246166467666626,False
He stored his bicycle in the garage next to the lawnmower.,The girl’s bicycle had training wheels on it.,0.3791874051094055,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle's front tire was completely flat.,0.32398948073387146,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle messenger delivered the package right on time.,0.35195595026016235,False
He stored his bicycle in the garage next to the lawnmower.,He repaired the bicycle with a multitool.,0.5147337913513184,True
He stored his bicycle in the garage next to the lawnmower.,Her bicycle had gears that shifted effortlessly.,0.3258246183395386,False
He stored his bicycle in the garage next to the lawnmower.,The new bicycle trail opened last weekend.,0.22831211984157562,False
He stored his bicycle in the garage next to the lawnmower.,They rode their bicycles along the beach.,0.4195369482040405,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.263906866312027,False
He stored his bicycle in the garage next to the lawnmower.,His mountain bicycle handled rough terrain with ease.,0.3698839843273163,False
He stored his bicycle in the garage next to the lawnmower.,She carried her bicycle up the stairs.,0.3933839201927185,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle horn honked loudly in the busy street.,0.25295186042785645,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle shop was offering tune-up discounts.,0.29612016677856445,False
He stored his bicycle in the garage next to the lawnmower.,He wrapped his bicycle in lights for the night ride.,0.44733941555023193,False
He stored his bicycle in the garage next to the lawnmower.,A bicycle shadow followed him across the sidewalk.,0.36469700932502747,False
He stored his bicycle in the garage next to the lawnmower.,Her favorite childhood memory was learning to ride a bicycle.,0.3618333339691162,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle path was blocked by a fallen tree.        ,0.31914401054382324,False
He stored his bicycle in the garage next to the lawnmower.,They took a selfie with their bicycles in front of the sunset.,0.37386056780815125,False
He stored his bicycle in the garage next to the lawnmower.,The bicycle spun out on the gravel.,0.36324313282966614,False
He stored his bicycle in the garage next to the lawnmower.,His bicycle commute was faster than driving.,0.44842976331710815,False
He stored his bicycle in the garage next to the lawnmower.,"The bicycle lay quietly in the grass, waiting for its next ride",0.36603233218193054,False
A new bicycle can be quite expensive.,She rode her bicycle through the park every morning.,0.20482990145683289,False
A new bicycle can be quite expensive.,The bicycle leaned against the old oak tree.,0.3356127142906189,False
A new bicycle can be quite expensive.,He fixed a flat tire on his bicycle after school.,0.2878457009792328,False
A new bicycle can be quite expensive.,The red bicycle was a birthday gift from his grandparents.,0.4241037368774414,False
A new bicycle can be quite expensive.,They went on a bicycle tour across Europe.,0.38497793674468994,False
A new bicycle can be quite expensive.,Her bicycle had a basket full of flowers.,0.3792226016521454,False
A new bicycle can be quite expensive.,The bicycle chain slipped off during the uphill climb.,0.2242712676525116,False
A new bicycle can be quite expensive.,He stored his bicycle in the garage next to the lawnmower.,0.3105841279029846,False
A new bicycle can be quite expensive.,A new bicycle can be quite expensive.,1.0000001192092896,True
A new bicycle can be quite expensive.,The child learned to ride a bicycle without training wheels.,0.3590123653411865,False
A new bicycle can be quite expensive.,She bought a folding bicycle for her commute.,0.4992169737815857,False
A new bicycle can be quite expensive.,The bicycle path follows the river all the way downtown.,0.32170844078063965,False
A new bicycle can be quite expensive.,A bicycle bell rang from around the corner.,0.43134087324142456,False
A new bicycle can be quite expensive.,His bicycle had glowing LED lights on the spokes.,0.3690633177757263,False
A new bicycle can be quite expensive.,The stolen bicycle was found a week later.,0.4107518196105957,False
A new bicycle can be quite expensive.,I rode my bicycle to the library.,0.3263050317764282,False
A new bicycle can be quite expensive.,A bicycle repair shop opened near the university.,0.4600023031234741,False
A new bicycle can be quite expensive.,The bicycle race drew a large crowd.,0.3071945011615753,False
A new bicycle can be quite expensive.,He balanced carefully as he mounted the bicycle.,0.2945714592933655,False
A new bicycle can be quite expensive.,The old bicycle had rust on the frame.,0.4545363485813141,False
A new bicycle can be quite expensive.,She wore a helmet while riding her bicycle.,0.28369879722595215,False
A new bicycle can be quite expensive.,A bicycle courier sped past us on the sidewalk.,0.2558557391166687,False
A new bicycle can be quite expensive.,The tandem bicycle looked like a lot of fun.,0.4337143003940582,False
A new bicycle can be quite expensive.,We rented bicycles and explored the countryside.,0.4203662872314453,False
A new bicycle can be quite expensive.,His bicycle chain snapped mid-ride.,0.3458050787448883,False
A new bicycle can be quite expensive.,The bicycle trail led deep into the forest.,0.29340171813964844,False
A new bicycle can be quite expensive.,Her bicycle had pink streamers on the handlebars.,0.35982000827789307,False
A new bicycle can be quite expensive.,The museum displayed a vintage penny-farthing bicycle.,0.36990147829055786,False
A new bicycle can be quite expensive.,I locked my bicycle to the rack outside the café.,0.3664054870605469,False
A new bicycle can be quite expensive.,The boy's first bicycle was bright green.,0.39267823100090027,False
A new bicycle can be quite expensive.,He performed a trick on his BMX bicycle.,0.3573627471923828,False
A new bicycle can be quite expensive.,She used her bicycle to get to work every day.,0.3722844421863556,False
A new bicycle can be quite expensive.,A bicycle tire squeaked as it turned.,0.316772997379303,False
A new bicycle can be quite expensive.,The bicycle frame was made of lightweight carbon fiber.,0.4413401484489441,False
A new bicycle can be quite expensive.,He stored his bicycle on a wall-mounted hook.,0.3776635527610779,False
A new bicycle can be quite expensive.,A bicycle parade rolled down Main Street.,0.23279020190238953,False
A new bicycle can be quite expensive.,Her bicycle ride was interrupted by a sudden downpour.,0.2681928873062134,False
A new bicycle can be quite expensive.,The bicycle bell jingled cheerfully.,0.34830307960510254,False
A new bicycle can be quite expensive.,He rode his bicycle in the annual charity event.,0.37706083059310913,False
A new bicycle can be quite expensive.,The park is a perfect place for a bicycle picnic.,0.2946060299873352,False
A new bicycle can be quite expensive.,A group of kids raced their bicycles around the block.,0.19507533311843872,False
A new bicycle can be quite expensive.,She decorated her bicycle with lights for the festival.,0.25839319825172424,False
A new bicycle can be quite expensive.,The police officer followed the suspect on a bicycle.,0.1928226351737976,False
A new bicycle can be quite expensive.,I found an abandoned bicycle in the alley.,0.4209982454776764,False
A new bicycle can be quite expensive.,A bicycle helmet is essential for safety.,0.3609762191772461,False
A new bicycle can be quite expensive.,He modified his bicycle for long-distance touring.,0.5288486480712891,True
A new bicycle can be quite expensive.,The bicycle ride gave him a sense of freedom.,0.37376099824905396,False
A new bicycle can be quite expensive.,Her bicycle was stolen from the train station.,0.308317095041275,False
A new bicycle can be quite expensive.,The bicycle club meets every Saturday morning.,0.32782796025276184,False
A new bicycle can be quite expensive.,A man balanced three boxes on the back of his bicycle.,0.34132975339889526,False
A new bicycle can be quite expensive.,The bicycle trail winds through beautiful scenery.,0.3855927288532257,False
A new bicycle can be quite expensive.,He added a basket to his bicycle for groceries.,0.3582145869731903,False
A new bicycle can be quite expensive.,A bicycle pump hung from the garage wall.,0.24135392904281616,False
A new bicycle can be quite expensive.,His bicycle squeaked with every pedal stroke.,0.3099314570426941,False
A new bicycle can be quite expensive.,She wheeled her bicycle into the elevator.,0.32846900820732117,False
A new bicycle can be quite expensive.,The bicycle glided smoothly down the hill.,0.31450018286705017,False
A new bicycle can be quite expensive.,A bicycle license plate hung from the rear fender.,0.2675595283508301,False
A new bicycle can be quite expensive.,He cleaned the mud off his bicycle after the ride.,0.19341328740119934,False
A new bicycle can be quite expensive.,The bicycle basket carried a loaf of bread and some apples.,0.32342758774757385,False
A new bicycle can be quite expensive.,They customized their bicycle with stickers and paint.,0.4697757065296173,False
A new bicycle can be quite expensive.,She replaced the worn-out tires on her bicycle.,0.42762064933776855,False
A new bicycle can be quite expensive.,The bicycle handlebar grips were peeling.,0.2883772850036621,False
A new bicycle can be quite expensive.,He coasted downhill on his bicycle with no hands.,0.20274531841278076,False
A new bicycle can be quite expensive.,A bicycle mechanic tuned up the gears and brakes.,0.37355348467826843,False
A new bicycle can be quite expensive.,The new bicycle lock is virtually unbreakable.,0.4870116114616394,False
A new bicycle can be quite expensive.,They donated a bicycle to a local charity.,0.5038454532623291,True
A new bicycle can be quite expensive.,The bicycle tour lasted five days and covered 200 miles.,0.37402433156967163,False
A new bicycle can be quite expensive.,He slipped on the wet pavement while riding his bicycle.,0.22208172082901,False
A new bicycle can be quite expensive.,Her bicycle horn was shaped like a duck.,0.2634977102279663,False
A new bicycle can be quite expensive.,The police officer rode a bicycle through the park.,0.17093528807163239,False
A new bicycle can be quite expensive.,She taught her little brother how to ride a bicycle.,0.27790769934654236,False
A new bicycle can be quite expensive.,He jumped a ramp on his bicycle at the skatepark.,0.19696128368377686,False
A new bicycle can be quite expensive.,The bicycle bell echoed through the narrow alley.,0.2924368381500244,False
A new bicycle can be quite expensive.,His old bicycle still rides like new.,0.5730631351470947,True
A new bicycle can be quite expensive.,The bicycle leaned awkwardly against the fence.,0.30183354020118713,False
A new bicycle can be quite expensive.,She found a bicycle route that avoided traffic.,0.30109331011772156,False
A new bicycle can be quite expensive.,The tandem bicycle made them laugh as they wobbled together.,0.33714181184768677,False
A new bicycle can be quite expensive.,He bought a secondhand bicycle for a good price.,0.6406569480895996,True
A new bicycle can be quite expensive.,The bicycle frame cracked during the crash.,0.39875635504722595,False
A new bicycle can be quite expensive.,A squirrel darted in front of his bicycle.,0.1923234462738037,False
A new bicycle can be quite expensive.,The girl’s bicycle had training wheels on it.,0.42016133666038513,False
A new bicycle can be quite expensive.,The bicycle's front tire was completely flat.,0.3095765709877014,False
A new bicycle can be quite expensive.,A bicycle messenger delivered the package right on time.,0.35346519947052,False
A new bicycle can be quite expensive.,He repaired the bicycle with a multitool.,0.4549773633480072,False
A new bicycle can be quite expensive.,Her bicycle had gears that shifted effortlessly.,0.3783736228942871,False
A new bicycle can be quite expensive.,The new bicycle trail opened last weekend.,0.3784312605857849,False
A new bicycle can be quite expensive.,They rode their bicycles along the beach.,0.24537400901317596,False
A new bicycle can be quite expensive.,A bicycle basket isn’t just for carrying things—it adds charm too.,0.5214112997055054,True
A new bicycle can be quite expensive.,His mountain bicycle handled rough terrain with ease.,0.31080517172813416,False
A new bicycle can be quite expensive.,She carried her bicycle up the stairs.,0.2819831967353821,False
A new bicycle can be quite expensive.,The bicycle horn honked loudly in the busy street.,0.24473857879638672,False
A new bicycle can be quite expensive.,The bicycle shop was offering tune-up discounts.,0.4753603935241699,False
A new bicycle can be quite expensive.,He wrapped his bicycle in lights for the night ride.,0.2867595851421356,False
A new bicycle can be quite expensive.,A bicycle shadow followed him across the sidewalk.,0.2504313290119171,False
A new bicycle can be quite expensive.,Her favorite childhood memory was learning to ride a bicycle.,0.36033761501312256,False
A new bicycle can be quite expensive.,The bicycle path was blocked by a fallen tree.        ,0.31017404794692993,False
A new bicycle can be quite expensive.,They took a selfie with their bicycles in front of the sunset.,0.3113623261451721,False
A new bicycle can be quite expensive.,The bicycle spun out on the gravel.,0.33792272210121155,False
A new bicycle can be quite expensive.,His bicycle commute was faster than driving.,0.4435357451438904,False
A new bicycle can be quite expensive.,"The bicycle lay quietly in the grass, waiting for its next ride",0.2870821952819824,False
The child learned to ride a bicycle without training wheels.,She rode her bicycle through the park every morning.,0.3000386953353882,False
The child learned to ride a bicycle without training wheels.,The bicycle leaned against the old oak tree.,0.31945133209228516,False
The child learned to ride a bicycle without training wheels.,He fixed a flat tire on his bicycle after school.,0.4337468147277832,False
The child learned to ride a bicycle without training wheels.,The red bicycle was a birthday gift from his grandparents.,0.3854185938835144,False
The child learned to ride a bicycle without training wheels.,They went on a bicycle tour across Europe.,0.2747868299484253,False
The child learned to ride a bicycle without training wheels.,Her bicycle had a basket full of flowers.,0.3501705825328827,False
The child learned to ride a bicycle without training wheels.,The bicycle chain slipped off during the uphill climb.,0.3407829701900482,False
The child learned to ride a bicycle without training wheels.,He stored his bicycle in the garage next to the lawnmower.,0.2889835238456726,False
The child learned to ride a bicycle without training wheels.,A new bicycle can be quite expensive.,0.3590123653411865,False
The child learned to ride a bicycle without training wheels.,The child learned to ride a bicycle without training wheels.,1.000000238418579,True
The child learned to ride a bicycle without training wheels.,She bought a folding bicycle for her commute.,0.4023304581642151,False
The child learned to ride a bicycle without training wheels.,The bicycle path follows the river all the way downtown.,0.27031612396240234,False
The child learned to ride a bicycle without training wheels.,A bicycle bell rang from around the corner.,0.29038378596305847,False
The child learned to ride a bicycle without training wheels.,His bicycle had glowing LED lights on the spokes.,0.33218836784362793,False
The child learned to ride a bicycle without training wheels.,The stolen bicycle was found a week later.,0.3113378882408142,False
The child learned to ride a bicycle without training wheels.,I rode my bicycle to the library.,0.28734344244003296,False
The child learned to ride a bicycle without training wheels.,A bicycle repair shop opened near the university.,0.21711844205856323,False
The child learned to ride a bicycle without training wheels.,The bicycle race drew a large crowd.,0.17384688556194305,False
The child learned to ride a bicycle without training wheels.,He balanced carefully as he mounted the bicycle.,0.3516630530357361,False
The child learned to ride a bicycle without training wheels.,The old bicycle had rust on the frame.,0.3117350935935974,False
The child learned to ride a bicycle without training wheels.,She wore a helmet while riding her bicycle.,0.4081355929374695,False
The child learned to ride a bicycle without training wheels.,A bicycle courier sped past us on the sidewalk.,0.24146875739097595,False
The child learned to ride a bicycle without training wheels.,The tandem bicycle looked like a lot of fun.,0.2845500409603119,False
The child learned to ride a bicycle without training wheels.,We rented bicycles and explored the countryside.,0.2618404030799866,False
The child learned to ride a bicycle without training wheels.,His bicycle chain snapped mid-ride.,0.356718510389328,False
The child learned to ride a bicycle without training wheels.,The bicycle trail led deep into the forest.,0.241176038980484,False
The child learned to ride a bicycle without training wheels.,Her bicycle had pink streamers on the handlebars.,0.332727313041687,False
The child learned to ride a bicycle without training wheels.,The museum displayed a vintage penny-farthing bicycle.,0.25366199016571045,False
The child learned to ride a bicycle without training wheels.,I locked my bicycle to the rack outside the café.,0.2550727427005768,False
The child learned to ride a bicycle without training wheels.,The boy's first bicycle was bright green.,0.46826547384262085,False
The child learned to ride a bicycle without training wheels.,He performed a trick on his BMX bicycle.,0.41023510694503784,False
The child learned to ride a bicycle without training wheels.,She used her bicycle to get to work every day.,0.36326050758361816,False
The child learned to ride a bicycle without training wheels.,A bicycle tire squeaked as it turned.,0.36890166997909546,False
The child learned to ride a bicycle without training wheels.,The bicycle frame was made of lightweight carbon fiber.,0.29371774196624756,False
The child learned to ride a bicycle without training wheels.,He stored his bicycle on a wall-mounted hook.,0.2966322600841522,False
The child learned to ride a bicycle without training wheels.,A bicycle parade rolled down Main Street.,0.25849059224128723,False
The child learned to ride a bicycle without training wheels.,Her bicycle ride was interrupted by a sudden downpour.,0.2517973482608795,False
The child learned to ride a bicycle without training wheels.,The bicycle bell jingled cheerfully.,0.25507429242134094,False
The child learned to ride a bicycle without training wheels.,He rode his bicycle in the annual charity event.,0.3063632845878601,False
The child learned to ride a bicycle without training wheels.,The park is a perfect place for a bicycle picnic.,0.22000597417354584,False
The child learned to ride a bicycle without training wheels.,A group of kids raced their bicycles around the block.,0.3362047076225281,False
The child learned to ride a bicycle without training wheels.,She decorated her bicycle with lights for the festival.,0.2209547460079193,False
The child learned to ride a bicycle without training wheels.,The police officer followed the suspect on a bicycle.,0.2545328140258789,False
The child learned to ride a bicycle without training wheels.,I found an abandoned bicycle in the alley.,0.33442381024360657,False
The child learned to ride a bicycle without training wheels.,A bicycle helmet is essential for safety.,0.2898264527320862,False
The child learned to ride a bicycle without training wheels.,He modified his bicycle for long-distance touring.,0.3548535406589508,False
The child learned to ride a bicycle without training wheels.,The bicycle ride gave him a sense of freedom.,0.4997771382331848,False
The child learned to ride a bicycle without training wheels.,Her bicycle was stolen from the train station.,0.39325958490371704,False
The child learned to ride a bicycle without training wheels.,The bicycle club meets every Saturday morning.,0.16829271614551544,False
The child learned to ride a bicycle without training wheels.,A man balanced three boxes on the back of his bicycle.,0.26211175322532654,False
The child learned to ride a bicycle without training wheels.,The bicycle trail winds through beautiful scenery.,0.2766992747783661,False
The child learned to ride a bicycle without training wheels.,He added a basket to his bicycle for groceries.,0.3534366190433502,False
The child learned to ride a bicycle without training wheels.,A bicycle pump hung from the garage wall.,0.20641972124576569,False
The child learned to ride a bicycle without training wheels.,His bicycle squeaked with every pedal stroke.,0.3913707733154297,False
The child learned to ride a bicycle without training wheels.,She wheeled her bicycle into the elevator.,0.4057849049568176,False
The child learned to ride a bicycle without training wheels.,The bicycle glided smoothly down the hill.,0.3932473063468933,False
The child learned to ride a bicycle without training wheels.,A bicycle license plate hung from the rear fender.,0.1738732010126114,False
The child learned to ride a bicycle without training wheels.,He cleaned the mud off his bicycle after the ride.,0.2707424759864807,False
The child learned to ride a bicycle without training wheels.,The bicycle basket carried a loaf of bread and some apples.,0.29752281308174133,False
The child learned to ride a bicycle without training wheels.,They customized their bicycle with stickers and paint.,0.23098737001419067,False
The child learned to ride a bicycle without training wheels.,She replaced the worn-out tires on her bicycle.,0.40456217527389526,False
The child learned to ride a bicycle without training wheels.,The bicycle handlebar grips were peeling.,0.2174672782421112,False
The child learned to ride a bicycle without training wheels.,He coasted downhill on his bicycle with no hands.,0.5305123329162598,True
